,BatterName,batter,PA_flag,AB_flag,Is_Hit,PitchesThrown,SwungOn,ContactMade_Foul,IsStrikeout,IsWalk,IsHBP,IsBIP,IsGB,IsLD,IsFB,IsSingle,IsDouble,IsTriple,IsHomer,Cont%,Swing%,K%,BB%,AVG,OBP,SLG,Split,Statcast PC,Statcast BBE,GB%,LD%,FB%,SwtSpot%,Chase%,Brl%,EV 90,xwOBA,xBA
305,Max Kepler,596146,88.0,78.0,19.0,338,170,130,17,9,1,61,28,17,13,12,6,0,1,0.7647058823529411,0.5029585798816568,0.19318181818181818,0.10227272727272728,0.24358974358974358,0.32954545454545453,0.358974358974359,All,338,61,0.45901639344262296,0.2786885245901639,0.21311475409836064,0.3442622950819672,0.26282051282051283,0.06557377049180328,103.45,0.34044787499999996,0.2813076923076923
306,Max Muncy,571970,85.0,73.0,13.0,384,168,117,31,10,1,43,14,12,14,8,5,0,0,0.6964285714285714,0.4375,0.36470588235294116,0.11764705882352941,0.1780821917808219,0.2823529411764706,0.2465753424657534,All,384,43,0.32558139534883723,0.27906976744186046,0.32558139534883723,0.46511627906976744,0.23118279569892472,0.13953488372093023,104.45,0.3348706117647059,0.22313513513513514
307,Max Schuemann,680474,18.0,18.0,3.0,71,42,30,4,0,0,14,6,2,4,1,0,2,0,0.7142857142857143,0.5915492957746479,0.2222222222222222,0.0,0.16666666666666666,0.16666666666666666,0.3888888888888889,All,71,14,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.23809523809523808,0.07142857142857142,99.03,0.2016111111111111,0.1893888888888889
308,Maxwell Muncy,691777,71.0,68.0,12.0,268,130,86,21,3,0,47,19,11,10,7,4,0,1,0.6615384615384615,0.48507462686567165,0.29577464788732394,0.04225352112676056,0.17647058823529413,0.2112676056338028,0.27941176470588236,All,268,47,0.40425531914893614,0.23404255319148937,0.2127659574468085,0.3829787234042553,0.3106060606060606,0.0425531914893617,103.88000000000001,0.24949295774647887,0.21755882352941178
309,Michael A. Taylor,572191,51.0,48.0,7.0,185,96,61,13,3,0,35,13,8,11,4,1,1,1,0.6354166666666666,0.518918918918919,0.2549019607843137,0.058823529411764705,0.14583333333333334,0.19607843137254902,0.2708333333333333,All,185,35,0.37142857142857144,0.22857142857142856,0.3142857142857143,0.42857142857142855,0.3333333333333333,0.05714285714285714,105.62000000000002,0.312,0.22987500000000002
310,Michael Busch,683737,96.0,85.0,26.0,382,173,126,23,8,3,62,22,14,24,13,7,1,5,0.7283236994219653,0.45287958115183247,0.23958333333333334,0.08333333333333333,0.3058823529411765,0.3854166666666667,0.5882352941176471,All,382,62,0.3548387096774194,0.22580645161290322,0.3870967741935484,0.41935483870967744,0.234375,0.0967741935483871,102.42,0.3544404270833333,0.25411764705882356
311,Michael Conforto,624424,87.0,71.0,14.0,376,154,109,24,14,2,47,21,9,15,8,4,0,2,0.7077922077922078,0.4095744680851064,0.27586206896551724,0.16091954022988506,0.19718309859154928,0.3448275862068966,0.3380281690140845,All,376,47,0.44680851063829785,0.19148936170212766,0.3191489361702128,0.3829787234042553,0.21465968586387435,0.0851063829787234,99.62,0.3433037816091954,0.23208450704225353
312,Michael Harris II,671739,98.0,90.0,21.0,336,185,148,20,3,0,75,37,19,15,15,3,0,3,0.8,0.5505952380952381,0.20408163265306123,0.030612244897959183,0.23333333333333334,0.24489795918367346,0.36666666666666664,All,336,75,0.49333333333333335,0.25333333333333335,0.2,0.3466666666666667,0.40963855421686746,0.09333333333333334,106.66000000000001,0.31785416666666666,0.26433684210526315
313,Michael Massey,686681,84.0,79.0,15.0,325,158,126,16,2,1,65,22,13,23,12,3,0,0,0.7974683544303798,0.48615384615384616,0.19047619047619047,0.023809523809523808,0.189873417721519,0.21428571428571427,0.22784810126582278,All,325,65,0.3384615384615385,0.2,0.35384615384615387,0.35384615384615387,0.3235294117647059,0.03076923076923077,99.3,0.2383265119047619,0.21523456790123457
314,Michael Toglia,669911,80.0,76.0,14.0,327,158,95,35,2,1,42,19,11,10,10,3,0,1,0.6012658227848101,0.4831804281345566,0.4375,0.025,0.18421052631578946,0.2125,0.2631578947368421,All,327,42,0.4523809523809524,0.2619047619047619,0.23809523809523808,0.30952380952380953,0.30303030303030304,0.07142857142857142,104.1,0.2285053375,0.18407792207792206
315,Mickey Gasper,681508,22.0,18.0,2.0,105,38,29,7,4,0,11,5,1,3,2,0,0,0,0.7631578947368421,0.3619047619047619,0.3181818181818182,0.18181818181818182,0.1111111111111111,0.2727272727272727,0.1111111111111111,All,105,11,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.0,0.17857142857142858,0.0,102.5,0.19995454545454547,0.09505555555555556
316,Mickey Moniak,666160,61.0,56.0,13.0,186,101,65,12,4,1,44,19,10,14,5,2,3,3,0.6435643564356436,0.543010752688172,0.19672131147540983,0.06557377049180328,0.23214285714285715,0.29508196721311475,0.5357142857142857,All,186,44,0.4318181818181818,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.4,0.13636363636363635,104.62,0.40333632786885243,0.3011964285714286
317,Miguel Amaya,665804,58.0,54.0,15.0,226,128,95,11,1,1,45,16,12,13,7,6,0,2,0.7421875,0.5663716814159292,0.1896551724137931,0.017241379310344827,0.2777777777777778,0.29310344827586204,0.5,All,226,45,0.35555555555555557,0.26666666666666666,0.28888888888888886,0.4,0.3898305084745763,0.08888888888888889,100.5,0.3312017543859649,0.2835357142857143
318,Miguel Andujar,609280,75.0,69.0,22.0,297,139,116,10,5,0,60,28,18,10,18,2,0,2,0.8345323741007195,0.468013468013468,0.13333333333333333,0.06666666666666667,0.3188405797101449,0.36,0.43478260869565216,All,297,60,0.4666666666666667,0.3,0.16666666666666666,0.36666666666666664,0.2565789473684211,0.03333333333333333,103.80000000000001,0.30976,0.27985714285714286
319,Miguel Rojas,500743,38.0,37.0,6.0,158,77,63,6,1,0,31,17,8,6,6,0,0,0,0.8181818181818182,0.4873417721518987,0.15789473684210525,0.02631578947368421,0.16216216216216217,0.18421052631578946,0.16216216216216217,All,158,31,0.5483870967741935,0.25806451612903225,0.1935483870967742,0.3225806451612903,0.3375,0.0,101.61,0.26842105263157895,0.271027027027027
320,Miguel Vargas,678246,93.0,83.0,13.0,384,175,135,23,8,2,60,23,14,18,8,5,0,0,0.7714285714285715,0.4557291666666667,0.24731182795698925,0.08602150537634409,0.1566265060240964,0.24731182795698925,0.21686746987951808,All,384,60,0.38333333333333336,0.23333333333333334,0.3,0.31666666666666665,0.21910112359550563,0.06666666666666667,99.66,0.26309505376344083,0.19112048192771083
321,Mike Siani,672279,17.0,16.0,4.0,57,28,20,6,1,0,10,5,3,1,4,0,0,0,0.7142857142857143,0.49122807017543857,0.35294117647058826,0.058823529411764705,0.25,0.29411764705882354,0.25,All,57,10,0.5,0.3,0.1,0.3,0.44,0.0,98.74,0.29152941176470587,0.2849375
322,Mike Tauchman,643565,12.0,10.0,4.0,68,29,24,2,2,0,8,3,2,3,4,0,0,0,0.8275862068965517,0.4264705882352941,0.16666666666666666,0.16666666666666666,0.4,0.5,0.4,All,68,8,0.375,0.25,0.375,0.25,0.2647058823529412,0.0,93.86,0.38116666666666665,0.33280000000000004
323,Mike Trout,545361,96.0,84.0,14.0,428,188,129,29,10,1,56,18,8,26,5,1,0,8,0.6861702127659575,0.4392523364485981,0.3020833333333333,0.10416666666666667,0.16666666666666666,0.2604166666666667,0.4642857142857143,All,428,56,0.32142857142857145,0.14285714285714285,0.4642857142857143,0.44642857142857145,0.28217821782178215,0.19642857142857142,104.76,0.4038898645833333,0.25223529411764706
324,Mike Yastrzemski,573262,81.0,67.0,18.0,320,140,113,16,13,1,51,15,17,15,9,6,0,3,0.8071428571428572,0.4375,0.19753086419753085,0.16049382716049382,0.26865671641791045,0.3950617283950617,0.4925373134328358,All,320,51,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.4117647058823529,0.25443786982248523,0.0784313725490196,102.2,0.3643965061728395,0.26431343283582087
325,Miles Mastrobuoni,670156,37.0,29.0,8.0,136,52,44,5,6,0,26,14,7,4,8,0,0,0,0.8461538461538461,0.38235294117647056,0.13513513513513514,0.16216216216216217,0.27586206896551724,0.3783783783783784,0.27586206896551724,All,136,26,0.5384615384615384,0.2692307692307692,0.15384615384615385,0.34615384615384615,0.18333333333333332,0.0,103.62,0.37502857142857143,0.30080645161290326
326,Mitch Garver,641598,46.0,38.0,8.0,197,74,51,14,7,1,24,7,6,7,8,0,0,0,0.6891891891891891,0.3756345177664975,0.30434782608695654,0.15217391304347827,0.21052631578947367,0.34782608695652173,0.21052631578947367,All,197,24,0.2916666666666667,0.25,0.2916666666666667,0.2916666666666667,0.19791666666666666,0.041666666666666664,104.38,0.3066831956521739,0.21794736842105264
327,Mookie Betts,605141,97.0,83.0,21.0,393,147,123,8,13,1,75,29,15,29,14,3,0,4,0.8367346938775511,0.37404580152671757,0.08247422680412371,0.13402061855670103,0.25301204819277107,0.36082474226804123,0.43373493975903615,All,393,75,0.38666666666666666,0.2,0.38666666666666666,0.36,0.23113207547169812,0.02666666666666667,98.08,0.3088806907216495,0.22387951807228917
328,Myles Straw,664702,42.0,37.0,11.0,176,73,62,9,3,0,30,14,7,8,8,2,0,1,0.8493150684931506,0.4147727272727273,0.21428571428571427,0.07142857142857142,0.2972972972972973,0.3333333333333333,0.43243243243243246,All,176,30,0.4666666666666667,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.14285714285714285,0.03333333333333333,97.16,0.307925,0.2557948717948718
329,Nasim Nunez,683083,32.0,28.0,4.0,142,72,56,7,3,0,22,15,4,2,3,1,0,0,0.7777777777777778,0.5070422535211268,0.21875,0.09375,0.14285714285714285,0.21875,0.17857142857142858,All,142,22,0.6818181818181818,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.3380281690140845,0.0,98.35,0.21603225806451612,0.1629310344827586
330,Nathan Lukes,664770,37.0,30.0,6.0,140,69,57,5,4,1,27,12,7,5,4,1,0,1,0.8260869565217391,0.4928571428571429,0.13513513513513514,0.10810810810810811,0.2,0.2972972972972973,0.3333333333333333,All,140,27,0.4444444444444444,0.25925925925925924,0.18518518518518517,0.2962962962962963,0.32051282051282054,0.0,100.4,0.3325118611111111,0.278
331,Nathaniel Lowe,663993,96.0,86.0,25.0,436,186,140,29,10,0,57,23,16,13,16,5,0,4,0.7526881720430108,0.42660550458715596,0.3020833333333333,0.10416666666666667,0.29069767441860467,0.3645833333333333,0.4883720930232558,All,436,57,0.40350877192982454,0.2807017543859649,0.22807017543859648,0.40350877192982454,0.24170616113744076,0.10526315789473684,104.03,0.34584375,0.2629302325581396
332,Nick Ahmed,605113,2.0,2.0,0.0,8,4,2,1,0,0,1,1,0,0,0,0,0,0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,All,8,1,1.0,0.0,0.0,0.0,0.5,0.0,84.42999999999999,0.198,0.2055
333,Nick Allen,669397,55.0,52.0,14.0,217,106,84,15,2,1,37,15,11,6,11,3,0,0,0.7924528301886793,0.48847926267281105,0.2727272727272727,0.03636363636363636,0.2692307692307692,0.3090909090909091,0.3269230769230769,All,217,37,0.40540540540540543,0.2972972972972973,0.16216216216216217,0.3783783783783784,0.2815533980582524,0.0,97.9,0.2550755090909091,0.23507692307692307
334,Nick Castellanos,592206,101.0,91.0,25.0,400,217,157,20,9,0,72,23,26,22,16,6,0,3,0.7235023041474654,0.5425,0.19801980198019803,0.0891089108910891,0.27472527472527475,0.33663366336633666,0.43956043956043955,All,400,72,0.3194444444444444,0.3611111111111111,0.3055555555555556,0.5,0.3118811881188119,0.08333333333333333,102.12,0.3498118811881188,0.27018478260869566
335,Nick Fortes,663743,22.0,20.0,6.0,70,36,28,5,0,1,16,6,4,5,3,2,1,0,0.7777777777777778,0.5142857142857142,0.22727272727272727,0.0,0.3,0.3181818181818182,0.5,All,70,16,0.375,0.25,0.3125,0.4375,0.32432432432432434,0.125,102.11,0.3652108095238095,0.28895238095238096
336,Nick Gonzales,693304,3.0,3.0,1.0,11,7,2,2,0,0,1,0,0,1,0,0,0,1,0.2857142857142857,0.6363636363636364,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,All,11,1,0.0,0.0,1.0,1.0,0.25,1.0,98.5,0.26933333333333337,0.18200000000000002
337,Nick Kurtz,701762,4.0,4.0,1.0,12,6,3,1,0,0,3,2,0,0,1,0,0,0,0.5,0.5,0.25,0.0,0.25,0.25,0.25,All,12,3,0.6666666666666666,0.0,0.0,0.0,0.5714285714285714,0.0,105.64,0.10775000000000001,0.11850000000000001
338,Nick Martini,605361,52.0,47.0,13.0,214,93,79,8,5,0,39,19,8,11,11,2,0,0,0.8494623655913979,0.43457943925233644,0.15384615384615385,0.09615384615384616,0.2765957446808511,0.34615384615384615,0.3191489361702128,All,214,39,0.48717948717948717,0.20512820512820512,0.28205128205128205,0.3076923076923077,0.21929824561403508,0.02564102564102564,100.27000000000001,0.27565384615384614,0.23712765957446807
339,Nick Maton,665155,57.0,48.0,8.0,224,102,61,16,9,0,32,7,6,14,5,1,0,2,0.5980392156862745,0.45535714285714285,0.2807017543859649,0.15789473684210525,0.16666666666666666,0.2982456140350877,0.3125,All,224,32,0.21875,0.1875,0.4375,0.1875,0.2542372881355932,0.0625,100.8,0.2489298245614035,0.13183333333333333
340,Nicky Lopez,670032,6.0,6.0,0.0,18,10,8,1,0,0,5,3,0,0,0,0,0,0,0.8,0.5555555555555556,0.16666666666666666,0.0,0.0,0.0,0.0,All,18,5,0.6,0.0,0.0,0.0,0.2,0.0,86.4,0.14833333333333334,0.15916666666666668
341,Nico Hoerner,663538,95.0,86.0,26.0,332,162,148,8,6,1,80,39,17,20,22,3,1,0,0.9135802469135802,0.4879518072289157,0.08421052631578947,0.06315789473684211,0.3023255813953488,0.3473684210526316,0.36046511627906974,All,332,80,0.4875,0.2125,0.25,0.275,0.3684210526315789,0.0,97.89,0.28627595789473687,0.2544659090909091
342,Noelvi Marte,682622,32.0,29.0,9.0,113,59,42,4,3,0,25,11,3,9,4,3,0,2,0.711864406779661,0.5221238938053098,0.125,0.09375,0.3103448275862069,0.375,0.6206896551724138,All,113,25,0.44,0.12,0.36,0.2,0.32786885245901637,0.08,105.7,0.33721875,0.23241379310344829
343,Nolan Arenado,571448,97.0,86.0,23.0,370,170,137,7,10,1,79,31,16,23,13,8,0,2,0.8058823529411765,0.4594594594594595,0.07216494845360824,0.10309278350515463,0.26744186046511625,0.35051546391752575,0.43023255813953487,All,370,79,0.3924050632911392,0.20253164556962025,0.2911392405063291,0.22784810126582278,0.3137254901960784,0.0379746835443038,100.96000000000001,0.3021702680412371,0.24720930232558141
344,Nolan Gorman,669357,44.0,39.0,9.0,167,79,57,12,4,0,28,6,7,14,4,4,0,1,0.7215189873417721,0.47305389221556887,0.2727272727272727,0.09090909090909091,0.23076923076923078,0.29545454545454547,0.41025641025641024,All,167,28,0.21428571428571427,0.25,0.5,0.42857142857142855,0.2261904761904762,0.17857142857142858,103.11999999999999,0.3563863636363636,0.23895
345,Nolan Jones,666134,66.0,56.0,10.0,301,126,92,19,10,0,37,17,9,8,6,4,0,0,0.7301587301587301,0.4186046511627907,0.2878787878787879,0.15151515151515152,0.17857142857142858,0.30303030303030304,0.25,All,301,37,0.4594594594594595,0.24324324324324326,0.21621621621621623,0.3783783783783784,0.22535211267605634,0.10810810810810811,104.94000000000001,0.34684848484848485,0.23705357142857145
346,Nolan Schanuel,694384,92.0,83.0,22.0,342,153,131,14,7,1,70,34,22,13,15,4,1,2,0.8562091503267973,0.4473684210526316,0.15217391304347827,0.07608695652173914,0.26506024096385544,0.32608695652173914,0.40963855421686746,All,342,70,0.4857142857142857,0.3142857142857143,0.18571428571428572,0.4142857142857143,0.26,0.02857142857142857,99.15,0.28746116304347824,0.24132142857142858
347,Oliver Dunn,686554,41.0,36.0,6.0,154,65,44,11,2,0,28,16,8,4,4,2,0,0,0.676923076923077,0.42207792207792205,0.2682926829268293,0.04878048780487805,0.16666666666666666,0.1951219512195122,0.2222222222222222,All,154,28,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.16176470588235295,0.0,103.08,0.2458974358974359,0.22348717948717947
348,Omar Narvaez,553882,10.0,7.0,2.0,43,19,16,1,2,0,7,3,1,3,2,0,0,0,0.8421052631578947,0.4418604651162791,0.1,0.2,0.2857142857142857,0.4,0.2857142857142857,All,43,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,96.74000000000001,0.31079999999999997,0.22949999999999998
349,Oneil Cruz,665833,91.0,77.0,19.0,361,150,99,25,11,1,54,21,14,17,10,3,0,6,0.66,0.4155124653739612,0.27472527472527475,0.12087912087912088,0.24675324675324675,0.34065934065934067,0.5194805194805194,All,361,54,0.3888888888888889,0.25925925925925924,0.3148148148148148,0.4074074074074074,0.28421052631578947,0.18518518518518517,109.05000000000001,0.38786183516483513,0.2509746835443038
350,Orlando Arcia,606115,31.0,30.0,6.0,111,61,50,8,1,0,22,14,4,1,5,1,0,0,0.819672131147541,0.5495495495495496,0.25806451612903225,0.03225806451612903,0.2,0.22580645161290322,0.23333333333333334,All,111,22,0.6363636363636364,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.28888888888888886,0.0,98.98000000000002,0.22048387096774194,0.22036666666666666
351,Oscar Gonzalez,660757,36.0,35.0,10.0,118,82,61,5,1,0,30,16,7,7,9,1,0,0,0.7439024390243902,0.6949152542372882,0.1388888888888889,0.027777777777777776,0.2857142857142857,0.3055555555555556,0.3142857142857143,All,118,30,0.5333333333333333,0.23333333333333334,0.23333333333333334,0.3,0.5806451612903226,0.03333333333333333,102.68,0.29225,0.253
352,Oswald Peraza,672724,24.0,23.0,5.0,98,50,32,8,1,0,15,8,2,4,2,2,0,1,0.64,0.5102040816326531,0.3333333333333333,0.041666666666666664,0.21739130434782608,0.25,0.43478260869565216,All,98,15,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.2978723404255319,0.06666666666666667,101.11,0.2733333333333333,0.2133913043478261
353,Oswaldo Cabrera,665828,68.0,61.0,16.0,263,127,94,17,6,1,44,18,16,7,14,1,0,1,0.7401574803149606,0.4828897338403042,0.25,0.08823529411764706,0.26229508196721313,0.3382352941176471,0.32786885245901637,All,263,44,0.4090909090909091,0.36363636363636365,0.1590909090909091,0.4090909090909091,0.2595419847328244,0.0,100.17999999999999,0.30484451470588236,0.26493442622950825
354,Otto Lopez,672640,97.0,89.0,20.0,336,150,122,14,8,0,75,36,18,20,13,5,0,2,0.8133333333333334,0.44642857142857145,0.14432989690721648,0.08247422680412371,0.2247191011235955,0.28865979381443296,0.34831460674157305,All,336,75,0.48,0.24,0.26666666666666666,0.38666666666666666,0.33516483516483514,0.09333333333333334,102.02,0.35655670103092785,0.27770786516853935
355,Ozzie Albies,645277,103.0,94.0,22.0,363,188,151,13,9,0,81,29,16,24,15,3,0,4,0.8031914893617021,0.5179063360881543,0.1262135922330097,0.08737864077669903,0.23404255319148937,0.30097087378640774,0.39361702127659576,All,363,81,0.35802469135802467,0.19753086419753085,0.2962962962962963,0.32098765432098764,0.31443298969072164,0.06172839506172839,99.4,0.29864077669902916,0.22985106382978726
356,Pablo Reyes,622569,13.0,12.0,2.0,52,23,17,3,1,0,9,5,2,1,2,0,0,0,0.7391304347826086,0.4423076923076923,0.23076923076923078,0.07692307692307693,0.16666666666666666,0.23076923076923078,0.16666666666666666,All,52,9,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.25,0.0,96.55000000000001,0.24338461538461537,0.21616666666666665
357,Patrick Bailey,672275,72.0,67.0,11.0,293,135,77,26,5,0,41,12,6,21,6,4,1,0,0.5703703703703704,0.46075085324232085,0.3611111111111111,0.06944444444444445,0.16417910447761194,0.2222222222222222,0.2537313432835821,All,293,41,0.2926829268292683,0.14634146341463414,0.5121951219512195,0.34146341463414637,0.25675675675675674,0.024390243902439025,99.4,0.22056944444444446,0.1686417910447761
358,Paul DeJong,657557,57.0,54.0,11.0,247,144,100,24,2,1,30,9,10,7,7,4,0,0,0.6944444444444444,0.582995951417004,0.42105263157894735,0.03508771929824561,0.2037037037037037,0.24561403508771928,0.2777777777777778,All,247,30,0.3,0.3333333333333333,0.23333333333333334,0.36666666666666664,0.34545454545454546,0.03333333333333333,104.9,0.21984214035087718,0.1892037037037037
359,Paul Goldschmidt,502671,104.0,94.0,36.0,392,181,142,21,7,1,74,26,26,18,28,7,0,1,0.7845303867403315,0.461734693877551,0.20192307692307693,0.0673076923076923,0.3829787234042553,0.4230769230769231,0.48936170212765956,All,392,74,0.35135135135135137,0.35135135135135137,0.24324324324324326,0.47297297297297297,0.2777777777777778,0.08108108108108109,103.98,0.3805963786407767,0.3196421052631579
360,Pavin Smith,656976,70.0,58.0,23.0,300,112,76,20,12,0,38,17,10,10,10,9,0,4,0.6785714285714286,0.37333333333333335,0.2857142857142857,0.17142857142857143,0.39655172413793105,0.5,0.7586206896551724,All,300,38,0.4473684210526316,0.2631578947368421,0.2631578947368421,0.5,0.21710526315789475,0.23684210526315788,103.03999999999999,0.43651428571428574,0.299
