,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
168,Kerry Carpenter,681481,25961,DET,MLB,27.6,0.248,0.061,0.151,0.073,0.244,0.236,0.266,0.032,0.494,0.018,0.245,0.0,0.758,0.242,0.096,0.016,0.215,0.116,0.443,0.5569999999999999,0.0,0.011,0.089,0.587,0.687,0.31299999999999994,0.007,0.004,0.022,0.037,0.07,0.9299999999999999,0.0,0.0,0.015,0.142,0.157,0.843,0.0,0.0,0.0,0.21,0.21,0.79,0.044606201550387595,0.7,3.9091698923231832,0.01824212271973466,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
169,Riley Greene,682985,25976,DET,MLB,24.6,0.279,0.096,0.13,0.076,0.247,0.184,0.34,0.024,0.392,0.021,0.201,0.063,0.676,0.32399999999999995,0.073,0.021,0.212,0.136,0.442,0.558,0.0,0.006,0.104,0.562,0.672,0.32799999999999996,0.007,0.007,0.038,0.035,0.087,0.913,0.0,0.001,0.016,0.176,0.193,0.8069999999999999,0.0,0.0,0.002,0.137,0.139,0.861,0.042876923076923076,0.8428571428571429,3.9091698923231832,0.00819277108433735,0.965,1.079,1.116,0.8454999999999999,1.0635,0.8145,1.0675,0.836,1.0114999999999998,0.983,0.9424999999999999,1.1244999999999998,1.0625,0.8655,0.84,1.3885
170,Spencer Torkelson,679529,27465,DET,MLB,25.7,0.267,0.093,0.106,0.065,0.216,0.312,0.272,0.028,0.464,0.019,0.214,0.028,0.726,0.274,0.073,0.016,0.235,0.112,0.436,0.5640000000000001,0.0,0.007,0.102,0.54,0.649,0.351,0.006,0.002,0.03,0.028,0.066,0.9339999999999999,0.0,0.0,0.011,0.15,0.161,0.839,0.0,0.0,0.0,0.131,0.131,0.869,0.03757777777777778,0.95,3.9091698923231832,0.01453612654980761,1.049,0.857,0.9530000000000001,0.9815,1.0035,1.0659999999999998,0.9914999999999999,1.077,0.9824999999999999,1.033,1.0385,0.897,0.98,1.0594999999999999,0.957,0.9854999999999999
171,Colt Keith,690993,27899,DET,MLB,23.7,0.205,0.075,0.066,0.056,0.286,0.233,0.309,0.049,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.083,0.572,0.662,0.33799999999999997,0.008,0.002,0.023,0.026,0.059,0.9410000000000001,0.0,0.0,0.019,0.151,0.17,0.83,0.0,0.0,0.002,0.214,0.216,0.784,0.055999095022624436,0.7892857142857143,3.9091698923231832,0.0049504950495049506,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
172,Zach McKinstry,656716,19392,DET,MLB,30.0,0.214,0.081,0.057,0.067,0.27,0.298,0.264,0.044,0.344,0.065,0.135,0.0,0.544,0.45599999999999996,0.078,0.019,0.222,0.099,0.418,0.5820000000000001,0.0,0.011,0.101,0.548,0.66,0.33999999999999997,0.007,0.004,0.025,0.029,0.065,0.935,0.0,0.0,0.011,0.139,0.15,0.85,0.0,0.0,0.002,0.119,0.121,0.879,0.15041224489795918,0.8136363636363637,3.9091698923231832,0.009785932721712538,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
173,Dillon Dingler,693307,27464,DET,MLB,26.6,0.314,0.07,0.107,0.063,0.26,0.274,0.267,0.03,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.163,0.163,0.837,0.0,0.0,0.0,0.14,0.14,0.86,0.06828484848484849,0.7892857142857143,3.9091698923231832,0.028093645484949834,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
174,Trey Sweeney,700242,29575,DET,MLB,25.0,0.251,0.079,0.086,0.075,0.231,0.21,0.373,0.024,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.161,0.161,0.839,0.0,0.0,0.0,0.232,0.232,0.768,0.12960392156862746,0.7892857142857143,3.9091698923231832,0.013563501849568433,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
175,Javier Baez,595879,12979,DET,MLB,32.4,0.236,0.044,0.064,0.068,0.215,0.239,0.378,0.036,0.497,0.039,0.181,0.039,0.756,0.244,0.074,0.031,0.208,0.131,0.444,0.556,0.0,0.012,0.106,0.552,0.67,0.32999999999999996,0.006,0.002,0.023,0.031,0.062,0.938,0.0,0.0,0.011,0.149,0.16,0.84,0.0,0.0,0.002,0.264,0.266,0.734,0.11757777777777778,0.8785714285714286,3.9091698923231832,0.015488867376573089,1.0274999999999999,0.9245,0.8685,1.232,0.9630000000000001,1.184,1.0274999999999999,0.978,0.99,1.0135,1.0,1.0,1.021,0.9464999999999999,0.9944999999999999,0.884
176,Tomas Nido,621512,13755,DET,MLB,31.0,0.268,0.034,0.071,0.079,0.24,0.204,0.328,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.064,0.019,0.221,0.117,0.421,0.579,0.0,0.005,0.083,0.56,0.648,0.352,0.005,0.002,0.021,0.026,0.054,0.946,0.0,0.0,0.01,0.133,0.143,0.857,0.0,0.0,0.002,0.168,0.17,0.83,0.0198,0.8,3.9091698923231832,0.005186721991701245,1.0045,0.9884999999999999,0.8515,1.1720000000000002,0.9995,1.0685,1.0685,0.9195,0.9644999999999999,1.0594999999999999,0.9995,0.9924999999999999,1.0275,0.9575,0.9764999999999999,0.9305
177,Andy Ibanez,628451,18819,DET,MLB,32.1,0.21,0.062,0.066,0.059,0.266,0.294,0.285,0.03,0.382,0.012,0.204,0.0,0.599,0.401,0.071,0.016,0.218,0.103,0.408,0.5920000000000001,0.0,0.015,0.098,0.555,0.668,0.33199999999999996,0.006,0.002,0.027,0.027,0.062,0.938,0.0,0.0,0.024,0.168,0.192,0.808,0.0,0.0,0.002,0.205,0.207,0.793,0.09179999999999999,0.6090909090909091,3.9091698923231832,0.010018785222291797,1.036,0.9415,0.99,0.9365,0.956,1.1244999999999998,0.9319999999999999,1.1360000000000001,0.9635,1.049,1.0845,0.8705,0.958,1.068,1.081,0.7835
178,Ryan Kreidler,668952,25867,DET,MLB,27.4,0.313,0.088,0.06,0.046,0.243,0.299,0.275,0.078,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.066,0.553,0.624,0.376,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.166,0.166,0.834,0.0,0.0,0.0,0.146,0.146,0.854,0.16583174603174602,0.8153846153846154,3.9091698923231832,0.01910828025477707,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
179,Justyn-Henry Malloy,669234,29606,DET,MLB,25.2,0.356,0.116,0.096,0.063,0.225,0.308,0.27,0.038,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.097,0.612,0.714,0.28600000000000003,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.16,0.16,0.84,0.0,0.0,0.0,0.129,0.129,0.871,0.07535555555555556,0.6583333333333334,3.9091698923231832,0.017135862913096694,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
180,Jake Rogers,668670,19452,DET,MLB,30.0,0.302,0.072,0.109,0.088,0.229,0.245,0.281,0.049,0.513,0.032,0.161,0.0,0.706,0.29400000000000004,0.082,0.016,0.214,0.112,0.424,0.5760000000000001,0.0,0.014,0.091,0.552,0.657,0.34299999999999997,0.01,0.002,0.023,0.024,0.059,0.9410000000000001,0.0,0.0,0.017,0.141,0.158,0.842,0.0,0.0,0.002,0.109,0.111,0.889,0.028221052631578945,0.8,3.9091698923231832,0.009922822491730982,1.022,0.9490000000000001,0.8905000000000001,1.1305,0.988,1.1005,0.9495,1.1680000000000001,1.016,0.953,1.0215,0.9450000000000001,0.9775,1.06,1.0394999999999999,0.7875
181,Manuel Margot,622534,14712,DET,MLB,30.6,0.165,0.056,0.044,0.056,0.269,0.264,0.322,0.044,0.341,0.0,0.119,0.0,0.461,0.5389999999999999,0.075,0.016,0.243,0.1,0.434,0.5660000000000001,0.0,0.018,0.107,0.539,0.664,0.33599999999999997,0.005,0.002,0.02,0.026,0.053,0.947,0.0,0.0,0.015,0.182,0.197,0.8029999999999999,0.0,0.0,,0.257,,,0.09837142857142857,0.8136363636363637,3.9091698923231832,0.00686641697877653,1.05,0.9135,0.9055,1.0665,0.9430000000000001,1.155,0.968,1.0939999999999999,0.965,1.0514999999999999,1.037,0.931,1.0085,0.9964999999999999,1.0025,0.8885000000000001
182,Parker Meadows,678009,23800,DET,MLB,25.5,0.254,0.095,0.079,0.064,0.245,0.323,0.248,0.041,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.107,0.553,0.665,0.33499999999999996,0.005,0.007,0.029,0.04,0.081,0.919,0.0,0.004,0.017,0.127,0.148,0.852,0.0,0.0,0.0,0.258,0.258,0.742,0.23456510067114095,0.8214285714285715,4.106235565819861,0.01001001001001001,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
183,Wenceel Perez,672761,22857,DET,MLB,25.5,0.215,0.075,0.05,0.064,0.263,0.307,0.277,0.039,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.1,0.562,0.669,0.33099999999999996,0.005,0.002,0.029,0.024,0.06,0.94,0.0,0.0,0.015,0.154,0.169,0.831,0.0,0.0,0.0,0.212,0.212,0.788,0.13318582677165355,0.7735294117647058,4.136792452830188,0.008685581933989578,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
184,Matt Vierling,663837,21558,DET,MLB,28.6,0.213,0.073,0.067,0.056,0.247,0.244,0.349,0.036,0.502,0.036,0.135,0.028,0.701,0.29900000000000004,0.073,0.033,0.215,0.114,0.435,0.565,0.0,0.012,0.101,0.548,0.661,0.33899999999999997,0.005,0.002,0.026,0.024,0.057,0.943,0.0,0.002,0.015,0.174,0.191,0.8089999999999999,0.0,0.0,0.002,0.243,0.245,0.755,0.058420689655172414,0.6875,4.158004158004158,0.009042553191489361,1.0415,0.9065,0.948,0.997,1.0465,0.973,1.0535,0.937,0.938,1.1204999999999998,1.0455,0.8975,0.9704999999999999,1.0695000000000001,1.0305,0.819
185,Jace Jung,690291,31437,DET,MLB,24.5,0.257,0.121,0.088,0.058,0.234,0.279,0.307,0.034,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.145,0.145,0.855,0.0,0.0,0.0,0.201,0.201,0.7989999999999999,0.050131753554502376,0.7,4.1063829787234045,0.00960698689956332,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
186,Brewer Hicklen,676551,20450,DET,MLB,29.2,0.313,0.089,0.087,0.086,0.212,0.262,0.318,0.035,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.28338381502890175,0.8730769230769231,3.9091698923231832,0.031795511221945134,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
187,Eliezer Alfonzo,672613,sa3003262,DET,MLB,25.6,0.138,0.051,0.05,0.045,0.293,0.197,0.327,0.088,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.04624628099173554,0.65,3.9091698923231832,0.009561752988047808,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
188,Stephen Scott,679663,sa3011469,DET,MLB,27.9,0.228,0.105,0.082,0.082,0.232,0.243,0.316,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.1271170731707317,0.7921052631578948,3.9091698923231832,0.01281085154483798,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
189,Brian Serven,661531,19422,DET,MLB,30.0,0.34,0.053,0.034,0.053,0.241,0.273,0.324,0.075,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.085,0.559,0.649,0.351,0.011,0.002,0.022,0.025,0.06,0.94,0.0,0.0,0.005,0.1,0.105,0.895,0.0,0.0,0.0,0.129,0.129,0.871,0.0198,0.95,3.782608695652174,0.01787487586891758,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
190,Bligh Madris,676632,20054,DET,MLB,29.1,0.261,0.097,0.069,0.071,0.206,0.261,0.337,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.019,0.148,0.167,0.833,0.0,0.0,0.0,0.205,0.205,0.795,0.16525454545454546,0.7543478260869565,3.8771929824561404,0.0074455899198167235,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
191,Hao Yu Lee,701678,sa3017863,DET,MLB,22.2,0.215,0.079,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.12609370629370628,0.8346153846153846,3.9091698923231832,0.020937188434695914,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
192,David Hensley,682073,25111,DET,MLB,29.1,0.316,0.152,0.044,0.086,0.192,0.166,0.479,0.032,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.014,0.167,0.181,0.819,0.0,0.0,0.0,0.149,0.149,0.851,0.14447532467532467,0.8346153846153846,4.326086956521739,0.004320987654320987,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
193,Andrew Navigato,685382,sa3010703,DET,MLB,26.9,0.241,0.069,0.084,0.068,0.244,0.283,0.277,0.043,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.19092299465240642,0.6471153846153846,3.9091698923231832,0.024437299035369776,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
194,Jack Dunn,686639,sa3010029,DET,MLB,28.6,0.213,0.109,0.055,0.058,0.226,0.268,0.323,0.071,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.12777546012269939,0.8206896551724138,3.9091698923231832,0.02050113895216401,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
195,Jahmai Jones,663330,18872,DET,MLB,27.7,0.357,0.116,0.055,0.044,0.278,0.199,0.338,0.086,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.167,0.167,0.833,0.0,0.0,0.0,0.149,0.149,0.851,0.17252727272727272,0.7675675675675676,3.669230769230769,0.021937842778793418,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
196,Ben Gamel,592325,12160,DET,MLB,32.9,0.235,0.15,0.075,0.067,0.26,0.267,0.286,0.046,0.355,0.005,0.261,0.0,0.622,0.378,0.064,0.027,0.247,0.122,0.46,0.54,0.0,0.005,0.095,0.547,0.647,0.353,0.011,0.002,0.022,0.029,0.064,0.9359999999999999,0.0,0.004,0.009,0.154,0.167,0.833,0.0,0.0,0.002,0.293,0.295,0.7050000000000001,0.06393793103448275,0.7,3.9761431411530817,0.008415147265077139,0.9735,1.0554999999999999,1.1280000000000001,0.8055,1.097,0.7215,1.0434999999999999,0.905,1.037,0.9105,0.9684999999999999,1.0499999999999998,1.0114999999999998,1.0110000000000001,0.7364999999999999,1.6785
197,Austin Murr,689456,sa3016967,DET,MLB,26.2,0.193,0.088,0.054,0.044,0.282,0.198,0.336,0.086,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.15041224489795918,0.7769230769230769,3.9091698923231832,0.0199479618386817,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
198,Akil Baddoo,668731,22168,DET,MLB,26.7,0.266,0.11,0.074,0.051,0.227,0.275,0.329,0.044,0.512,0.011,0.214,0.0,0.737,0.263,0.076,0.019,0.212,0.101,0.408,0.5920000000000001,0.0,0.014,0.11,0.537,0.661,0.33899999999999997,0.01,0.004,0.021,0.025,0.06,0.94,0.0,0.001,0.013,0.219,0.233,0.767,0.0,0.0,0.002,0.2,0.202,0.798,0.2804060606060606,0.7884615384615384,3.9603960396039604,0.004892966360856269,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
199,Carlos Mendoza,685332,sa3008944,DET,MLB,25.4,0.195,0.125,0.033,0.038,0.276,0.179,0.399,0.075,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.17475495495495494,0.7727272727272727,3.9091698923231832,0.03535811423390753,0.968,1.051,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.091,1.059,0.919,0.821,1.374
200,Justice Bigbie,694425,sa3016971,DET,MLB,26.2,0.217,0.071,0.06,0.068,0.255,0.211,0.369,0.037,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.07286122448979593,0.6772727272727272,3.9091698923231832,0.019075568598679385,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
201,Abel Bastidas,694201,sa3015709,DET,MLB,21.4,0.268,0.054,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.206,0.206,0.794,0.0198,0.8,3.9091698923231832,0.011683837976016024,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.953,1.059,1.027,0.821,0.841
202,Sergio Tapia,685337,sa3009763,DET,MLB,22.7,0.202,0.105,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.099,0.8,3.9091698923231832,0.011683837976016024,1.016,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.016,0.953,0.995,1.027,0.964,0.841
203,Jonathan India,663697,21523,KC,MLB,28.4,0.194,0.119,0.074,0.063,0.259,0.258,0.306,0.04,0.428,0.023,0.231,0.009,0.691,0.30900000000000005,0.079,0.016,0.228,0.112,0.435,0.565,0.0,0.007,0.098,0.562,0.667,0.33299999999999996,0.006,0.004,0.022,0.023,0.055,0.945,0.0,0.0,0.013,0.145,0.158,0.842,0.0,0.0,0.002,0.098,0.1,0.9,0.08598705035971223,0.8346153846153846,3.9091698923231832,0.037122969837587005,1.0085,0.9804999999999999,0.9295,1.0505,1.034,0.9795,0.967,1.153,0.9844999999999999,1.0295,0.9964999999999999,1.01,1.0105,0.9764999999999999,1.0394999999999999,0.754
204,Bobby Witt Jr.,677951,25764,KC,MLB,24.9,0.16,0.066,0.137,0.062,0.251,0.242,0.277,0.03,0.465,0.077,0.128,0.005,0.676,0.32399999999999995,0.076,0.025,0.221,0.11,0.432,0.5680000000000001,0.001,0.013,0.108,0.541,0.663,0.33699999999999997,0.005,0.003,0.024,0.026,0.058,0.942,0.0,0.0,0.013,0.202,0.215,0.785,0.0,0.0,0.002,0.25,0.252,0.748,0.20441538461538464,0.7640495867768595,3.9091698923231832,0.010744435917114352,1.0075,0.984,0.992,0.8325,1.0154999999999998,1.03,1.003,1.0550000000000002,0.9835,1.0379999999999998,1.0255,0.913,0.9824999999999999,1.0675,1.0055,0.8354999999999999
205,Vinnie Pasquantino,686469,27676,KC,MLB,27.5,0.127,0.076,0.072,0.081,0.236,0.291,0.291,0.029,0.493,0.004,0.209,0.006,0.712,0.28800000000000003,0.094,0.017,0.211,0.111,0.433,0.567,0.0,0.005,0.094,0.55,0.649,0.351,0.006,0.002,0.026,0.032,0.066,0.9339999999999999,0.0,0.002,0.011,0.136,0.149,0.851,0.0,0.0,0.002,0.162,0.164,0.836,0.024451162790697676,0.95,3.9091698923231832,0.010660980810234541,0.9595,1.1075,1.06,1.0055,1.082,0.7295,1.0539999999999998,0.862,0.9844999999999999,1.0745,0.961,1.076,1.04,0.9235,0.9015,1.219
206,Salvador Perez,521692,7304,KC,MLB,35.0,0.227,0.047,0.115,0.072,0.242,0.293,0.246,0.032,0.567,0.0,0.132,0.0,0.0,0.0,0.082,0.016,0.212,0.13,0.44,0.56,0.0,0.005,0.092,0.562,0.659,0.34099999999999997,0.006,0.003,0.025,0.032,0.066,0.9339999999999999,0.0,0.0,0.006,0.125,0.131,0.869,0.0,0.0,0.002,0.139,0.141,0.859,0.0198,0.95,3.9091698923231832,0.018898931799506986,1.0125,0.969,0.9644999999999999,0.9475,1.006,1.0615,0.9824999999999999,1.109,0.9915,1.0085,1.0230000000000001,0.933,0.9975,1.013,0.9425,1.037
207,Michael Massey,686681,27684,KC,MLB,27.1,0.181,0.041,0.068,0.069,0.249,0.315,0.261,0.038,0.464,0.02,0.187,0.022,0.693,0.30700000000000005,0.072,0.017,0.206,0.124,0.419,0.581,0.0,0.005,0.101,0.561,0.667,0.33299999999999996,0.007,0.002,0.026,0.022,0.057,0.943,0.0,0.004,0.005,0.113,0.122,0.878,0.0,0.0,0.002,0.227,0.229,0.771,0.074221768707483,0.715625,3.9091698923231832,0.015002586652871184,0.9664999999999999,1.0995,1.105,0.8215,1.056,0.7955,1.081,0.7264999999999999,1.032,0.889,0.935,1.198,1.032,0.9485,0.842,1.488
208,Hunter Renfroe,592669,15464,KC,MLB,33.2,0.218,0.084,0.063,0.066,0.219,0.311,0.297,0.043,0.567,0.0,0.156,0.044,0.767,0.23299999999999998,0.079,0.019,0.227,0.121,0.446,0.554,0.0,0.005,0.109,0.54,0.654,0.346,0.007,0.002,0.028,0.024,0.061,0.9390000000000001,0.0,0.0,0.013,0.149,0.162,0.838,0.0,0.0,0.002,0.14,0.142,0.858,0.04233521126760564,0.7,3.9091698923231832,0.0056364490371066224,1.017,0.9604999999999999,0.8965000000000001,1.1205,0.9770000000000001,1.13,1.0085,1.0314999999999999,0.9904999999999999,1.0114999999999998,1.0110000000000001,0.969,0.9975,1.0139999999999998,1.042,0.7729999999999999
