,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
399,Zach Agnos,688642,31552,COL,MLB,25.0,0.198,0.092,0.099,0.069,0.237,0.236,0.304,0.047,3.832,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
400,Seth Halvorsen,678020,33294,COL,MLB,25.5,0.226,0.094,0.084,0.06,0.234,0.245,0.365,0.042,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
401,Carson Palmquist,687223,31612,COL,MLB,24.8,0.206,0.102,0.102,0.056,0.238,0.298,0.283,0.042,4.0,0.021,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
402,Ryan Feltner,663372,21446,COL,MLB,29.0,0.194,0.084,0.074,0.067,0.242,0.261,0.312,0.044,3.905,0.009,1.027,0.9623333333333333,0.8706666666666667,1.145,1.0603333333333333,1.0030000000000001,0.9836666666666666,1.0806666666666667,0.968,1.031,1.019,0.9526666666666667,0.9886666666666667,1.042,1.0056666666666667,0.8396666666666667
403,Luis Peralta,678821,24203,COL,MLB,24.6,0.231,0.101,0.066,0.079,0.248,0.307,0.247,0.04,3.905,0.022,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
404,Angel Chivilli,683409,26790,COL,MLB,23.1,0.188,0.083,0.087,0.053,0.25,0.175,0.389,0.041,3.905,0.016,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
405,Eury Perez,691587,27768,MIA,MLB,22.4,0.262,0.084,0.089,0.074,0.235,0.356,0.215,0.043,3.905,0.011,1.0036666666666667,0.9836666666666666,0.7803333333333333,1.2209999999999999,1.026,1.0356666666666667,1.1193333333333333,0.9490000000000001,0.9863333333333333,1.0136666666666665,0.986,0.9846666666666667,0.9783333333333333,1.052,0.9463333333333332,0.8966666666666666
406,Edward Cabrera,665795,21690,MIA,MLB,27.4,0.266,0.081,0.083,0.066,0.239,0.224,0.353,0.044,3.905,0.014,1.0336666666666665,0.9556666666666667,0.9233333333333333,1.0959999999999999,1.0406666666666666,1.024,0.9743333333333333,1.0863333333333334,0.9966666666666667,1.0046666666666666,0.9916666666666666,0.9773333333333333,0.993,1.0373333333333332,1.1139999999999999,0.7476666666666666
407,Sandy Alcantara,645261,18684,MIA,MLB,30.0,0.192,0.066,0.075,0.062,0.242,0.214,0.372,0.044,3.905,0.01,1.0396666666666665,0.9503333333333334,0.839,1.1743333333333332,1.0163333333333333,1.0453333333333334,0.9316666666666666,1.1260000000000001,0.9756666666666667,1.0233333333333332,1.0353333333333332,0.9386666666666666,0.9616666666666667,1.0656666666666665,1.0373333333333332,0.8133333333333334
408,Cal Quantrill,615698,19312,MIA,MLB,30.5,0.181,0.061,0.083,0.065,0.245,0.253,0.302,0.044,3.905,0.014,0.9383333333333332,1.057,0.8250000000000001,1.2063333333333333,0.9866666666666667,1.0823333333333334,0.9143333333333332,1.1803333333333335,1.0106666666666666,0.983,1.0126666666666666,0.958,0.986,1.0473333333333332,1.0446666666666666,0.7756666666666666
409,Janson Junk,676083,23301,MIA,MLB,29.6,0.19,0.052,0.082,0.062,0.248,0.258,0.291,0.044,3.905,0.005,1.0619999999999998,0.9273333333333333,0.8476666666666667,1.1696666666666666,1.0473333333333334,1.0163333333333333,1.1043333333333332,0.9676666666666667,0.963,1.0353333333333332,0.9533333333333333,1.014,1.0603333333333333,0.975,0.955,0.888
410,Calvin Faucher,676534,20116,MIA,MLB,29.9,0.237,0.098,0.082,0.057,0.25,0.223,0.333,0.042,3.905,0.009,1.0133333333333332,0.9736666666666667,0.9033333333333333,1.1263333333333332,0.9763333333333334,1.0986666666666667,1.087,0.9530000000000001,0.984,1.017,1.0136666666666665,0.9563333333333333,0.9886666666666667,1.0443333333333333,1.0136666666666667,0.8106666666666666
411,Ronny Henriquez,678692,24094,MIA,MLB,25.2,0.272,0.075,0.096,0.068,0.235,0.242,0.333,0.042,3.905,0.012,0.9973333333333333,0.992,0.787,1.2483333333333333,0.9706666666666667,1.1003333333333334,1.1106666666666667,0.9343333333333335,1.0093333333333334,0.9856666666666666,0.9596666666666666,1.023,1.0206666666666666,1.0043333333333333,1.0833333333333333,0.7326666666666667
412,Anthony Bender,669622,19742,MIA,MLB,30.6,0.222,0.086,0.073,0.062,0.243,0.215,0.358,0.047,3.905,0.017,1.0813333333333333,0.869,0.911,1.1199999999999999,0.9696666666666667,1.1026666666666667,0.9186666666666666,1.1726666666666667,0.9326666666666666,1.0813333333333333,1.05,0.9109999999999999,1.004,1.0243333333333333,1.0483333333333333,0.773
413,Lake Bachar,669199,19222,MIA,MLB,30.2,0.269,0.09,0.089,0.064,0.244,0.301,0.259,0.041,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
414,Tyler Phillips,663969,20629,MIA,MLB,27.8,0.176,0.071,0.085,0.059,0.242,0.218,0.372,0.041,3.905,0.007,1.0043333333333333,0.984,0.8223333333333334,1.2049999999999998,1.0533333333333335,1.0030000000000001,1.0376666666666665,1.0256666666666667,1.0126666666666666,0.9843333333333333,0.9573333333333333,1.0206666666666666,1.0456666666666667,0.9786666666666666,0.9793333333333333,0.862
415,Josh Simpson,681006,25957,MIA,MLB,28.0,0.255,0.099,0.08,0.052,0.234,0.215,0.406,0.045,4.202,0.021,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
416,Tyler Zuber,676604,20379,MIA,MLB,30.2,0.224,0.094,0.098,0.069,0.248,0.263,0.258,0.041,3.905,0.006,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
417,Valente Bellozo,678368,23899,MIA,MLB,25.6,0.163,0.069,0.092,0.075,0.234,0.352,0.215,0.044,3.905,0.007,1.0116666666666665,0.9763333333333333,0.8986666666666667,1.125,1.0173333333333334,1.0436666666666667,1.031,1.0333333333333334,0.9996666666666666,0.9989999999999999,0.9249999999999999,1.056,1.0223333333333333,1.0053333333333332,1.0403333333333333,0.7939999999999999
418,Adam Mazur,800049,31900,MIA,MLB,24.3,0.181,0.099,0.08,0.065,0.248,0.295,0.271,0.04,3.905,0.005,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
419,Ryan Gusto,687473,26440,MIA,MLB,26.5,0.236,0.069,0.086,0.073,0.245,0.287,0.271,0.038,3.846,0.009,1.0016666666666665,0.9856666666666666,0.7836666666666667,1.2249999999999999,0.8933333333333333,1.1680000000000001,0.961,1.105,0.9343333333333333,1.0656666666666665,1.0193333333333332,0.952,1.0816666666666666,0.949,0.9626666666666667,0.8806666666666666
420,Freddy Tarnok,676206,23324,MIA,MLB,26.7,0.22,0.098,0.079,0.06,0.239,0.29,0.297,0.046,3.905,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
421,Cade Gibson,806188,31815,MIA,MLB,27.5,0.187,0.074,0.069,0.059,0.251,0.198,0.382,0.04,3.905,0.023,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
422,Declan Cronin,686539,25645,MIA,MLB,27.9,0.224,0.084,0.066,0.055,0.248,0.177,0.42,0.042,3.571,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
423,George Soriano,666277,21863,MIA,MLB,26.4,0.218,0.103,0.096,0.066,0.248,0.24,0.279,0.043,3.905,0.023,1.0196666666666665,0.966,0.9660000000000001,1.0459999999999998,0.9073333333333333,1.1693333333333333,1.1296666666666666,0.9203333333333334,0.9896666666666666,1.01,0.9853333333333333,0.9896666666666666,1.037,0.988,0.9656666666666666,0.877
424,Michael Petersen,656848,20827,MIA,MLB,31.3,0.206,0.088,0.074,0.066,0.242,0.327,0.251,0.044,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
425,Dax Fulton,690978,sa3014535,MIA,MLB,23.9,0.233,0.099,0.081,0.064,0.243,0.258,0.31,0.043,3.905,0.013,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
426,Hunter Brown,686613,25880,HOU,MLB,27.0,0.275,0.079,0.075,0.059,0.243,0.216,0.372,0.043,3.905,0.008,0.9873333333333333,0.9993333333333333,0.8626666666666667,1.153,0.976,1.0863333333333334,0.988,1.0786666666666667,0.9686666666666667,1.032,1.0483333333333333,0.9219999999999999,0.9403333333333334,1.0916666666666666,1.0926666666666667,0.7473333333333333
427,Framber Valdez,664285,17295,HOU,MLB,31.8,0.244,0.08,0.073,0.057,0.244,0.151,0.443,0.043,3.905,0.013,0.9686666666666667,1.0773333333333333,0.9963333333333333,0.989,1.069,0.82,1.0503333333333333,0.8366666666666667,1.0246666666666666,0.9376666666666666,0.963,1.0776666666666668,1.017,0.963,0.862,1.482
428,Jason Alexander,669920,19666,HOU,MLB,32.5,0.179,0.087,0.084,0.058,0.245,0.212,0.351,0.045,3.905,0.014,0.9843333333333333,1.0033333333333334,0.8913333333333333,1.1276666666666666,0.8433333333333333,1.2253333333333334,0.9733333333333333,1.0943333333333334,0.9596666666666667,1.0416666666666665,1.0926666666666667,0.8753333333333333,0.923,1.1106666666666667,1.0863333333333334,0.7516666666666666
429,Cristian Javier,664299,17606,HOU,MLB,28.4,0.223,0.088,0.084,0.069,0.237,0.375,0.21,0.042,3.905,0.01,1.0766666666666667,0.915,0.8886666666666667,1.129,1.1106666666666667,0.9683333333333334,1.1139999999999999,0.9696666666666667,0.9336666666666666,1.0566666666666666,0.9716666666666666,0.993,1.0136666666666667,1.0203333333333333,0.8586666666666666,0.966
430,Spencer Arrighetti,681293,29921,HOU,MLB,25.6,0.262,0.092,0.079,0.072,0.244,0.297,0.262,0.042,3.905,0.015,0.9786666666666666,1.0046666666666666,0.8496666666666667,1.158,0.978,1.0823333333333334,0.9573333333333333,1.107,1.0226666666666666,0.9783333333333333,1.0053333333333332,0.9656666666666666,1.0,1.031,0.9249999999999999,0.9173333333333333
431,Bryan Abreu,650556,16609,HOU,MLB,28.3,0.333,0.102,0.079,0.063,0.247,0.27,0.303,0.039,3.905,0.015,1.0183333333333333,0.969,0.9076666666666667,1.1143333333333332,1.064,0.992,1.0923333333333334,0.9660000000000001,0.9613333333333334,1.041,1.0163333333333333,0.9543333333333333,0.985,1.0466666666666666,0.9473333333333332,0.8973333333333333
432,Bennett Sousa,656986,21345,HOU,MLB,30.4,0.24,0.08,0.08,0.073,0.239,0.275,0.308,0.04,3.905,0.008,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
433,Kaleb Ort,672391,20061,HOU,MLB,33.6,0.231,0.088,0.083,0.062,0.236,0.329,0.272,0.043,3.905,0.012,1.0216666666666665,0.9616666666666667,0.9613333333333334,1.0466666666666666,0.9403333333333334,1.1440000000000001,1.0226666666666666,1.0413333333333334,1.018,0.972,0.9976666666666666,0.9776666666666666,1.0103333333333333,1.0153333333333332,0.8996666666666666,0.9636666666666667
434,Bryan King,687911,25890,HOU,MLB,28.8,0.27,0.064,0.066,0.064,0.247,0.274,0.289,0.047,3.905,0.026,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
435,Steven Okert,595345,13580,HOU,MLB,34.1,0.272,0.064,0.079,0.063,0.24,0.358,0.217,0.047,3.905,0.019,0.9546666666666667,1.0696666666666668,1.0186666666666666,0.949,1.09,0.8266666666666667,1.075,0.8346666666666667,1.0046666666666666,1.0026666666666666,0.9546666666666667,1.0813333333333335,1.0266666666666666,0.9383333333333334,0.8703333333333333,1.3123333333333334
436,Enyel De Los Santos,660853,18403,HOU,MLB,29.7,0.212,0.082,0.092,0.069,0.241,0.256,0.283,0.046,3.905,0.014,1.0476666666666665,0.9209999999999999,0.8663333333333334,1.1873333333333334,0.958,1.1253333333333333,1.0886666666666667,0.9486666666666668,0.9583333333333334,1.0533333333333332,1.0539999999999998,0.8999999999999999,0.9553333333333334,1.091,1.0376666666666667,0.776
437,Jordan Weems,607179,13190,HOU,MLB,32.8,0.215,0.093,0.089,0.071,0.237,0.299,0.271,0.043,3.905,0.008,1.0143333333333333,0.972,0.908,1.123,1.045,1.002,1.0466666666666666,1.0056666666666667,0.9666666666666667,1.043,1.027,0.9366666666666666,0.9796666666666667,1.0583333333333333,0.9266666666666666,0.9336666666666666
438,Shawn Dubin,681869,24977,HOU,MLB,30.0,0.23,0.103,0.075,0.067,0.242,0.25,0.332,0.042,3.905,0.011,0.9903333333333333,0.9953333333333333,0.905,1.1119999999999999,1.049,1.0150000000000001,1.1156666666666666,0.9573333333333334,0.954,1.0436666666666665,0.981,0.9883333333333333,0.989,1.0413333333333332,1.2343333333333333,0.6276666666666666
439,Lance McCullers Jr.,621121,14120,HOU,MLB,31.9,0.247,0.104,0.074,0.064,0.241,0.216,0.389,0.039,3.905,0.016,1.0113333333333332,0.9766666666666667,0.868,1.154,1.026,1.034,1.0226666666666666,1.0426666666666666,0.9506666666666667,1.0533333333333332,1.0053333333333332,0.9663333333333333,1.037,0.989,0.986,0.8546666666666667
440,Brandon Walter,687888,26056,HOU,MLB,29.0,0.217,0.044,0.077,0.054,0.248,0.27,0.305,0.044,3.905,0.018,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
441,Josh Hader,623352,14212,HOU,MLB,31.4,0.353,0.078,0.082,0.062,0.239,0.346,0.234,0.045,3.905,0.01,0.974,1.0483333333333333,1.0013333333333334,0.969,1.0576666666666665,0.8793333333333333,1.0070000000000001,1.0146666666666666,1.032,0.9216666666666666,0.963,1.0743333333333334,1.017,0.9596666666666667,0.9093333333333333,1.244
442,AJ Blubaugh,805123,31764,HOU,MLB,25.1,0.219,0.1,0.071,0.065,0.248,0.287,0.276,0.044,3.905,0.009,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
443,Colton Gordon,676467,31312,HOU,MLB,26.7,0.206,0.045,0.099,0.071,0.245,0.279,0.231,0.045,3.804,0.01,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
444,John Rooney,680701,sa3008417,HOU,MLB,28.6,0.228,0.103,0.054,0.049,0.253,0.227,0.349,0.05,3.905,0.027,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
445,Nick Hernandez,663321,19281,HOU,MLB,30.7,0.251,0.093,0.094,0.063,0.237,0.288,0.301,0.04,3.905,0.012,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
446,Logan VanWey,701121,31884,HOU,MLB,26.5,0.256,0.112,0.067,0.063,0.239,0.281,0.291,0.053,3.905,0.024,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
447,Shohei Ohtani,660271,19755,LAD,MLB,31.1,0.318,0.087,0.078,0.063,0.241,0.261,0.317,0.045,3.905,0.013,1.027,0.9603333333333333,0.9263333333333333,1.0939999999999999,0.9156666666666666,1.1436666666666666,1.015,1.051,0.9596666666666667,1.0396666666666665,1.0066666666666666,0.9646666666666667,1.0636666666666668,0.9683333333333333,0.8913333333333333,0.9506666666666665
448,Blake Snell,605483,13543,LAD,MLB,32.7,0.254,0.111,0.081,0.066,0.243,0.263,0.297,0.044,3.905,0.005,0.9726666666666667,1.0573333333333335,0.995,0.9946666666666667,1.055,0.8906666666666666,1.0396666666666667,0.89,1.0263333333333333,0.9333333333333333,0.958,1.1006666666666667,1.0163333333333333,0.9653333333333334,0.9216666666666666,1.1853333333333333
449,Tyler Glasnow,607192,14374,LAD,MLB,32.0,0.296,0.102,0.09,0.061,0.239,0.231,0.36,0.04,3.905,0.002,1.0213333333333332,0.9663333333333333,0.9326666666666666,1.0873333333333333,1.0266666666666666,1.0350000000000001,1.0316666666666665,1.0343333333333333,0.953,1.0466666666666666,1.013,0.9583333333333333,1.0203333333333333,1.0106666666666666,0.939,0.904
450,Yoshinobu Yamamoto,808967,33825,LAD,MLB,27.0,0.275,0.084,0.076,0.066,0.243,0.209,0.363,0.044,3.905,0.004,1.0096666666666665,0.9783333333333333,0.914,1.107,1.1436666666666666,0.909,1.0476666666666665,1.0163333333333333,1.0203333333333333,0.9773333333333333,0.9626666666666666,1.0116666666666667,0.9906666666666667,1.04,0.9273333333333333,0.9183333333333333
451,Emmet Sheehan,686218,29839,LAD,MLB,25.8,0.25,0.095,0.09,0.073,0.233,0.333,0.264,0.038,3.905,0.013,1.02,0.9663333333333333,0.805,1.2356666666666667,0.9866666666666667,1.0826666666666667,1.005,1.0643333333333334,0.979,1.0236666666666665,1.0453333333333332,0.9153333333333333,0.9866666666666667,1.0466666666666666,0.9243333333333333,0.9306666666666666
452,Clayton Kershaw,477132,2036,LAD,MLB,37.4,0.162,0.06,0.071,0.064,0.244,0.243,0.333,0.045,3.905,0.006,0.99,0.9876666666666667,0.992,1.0033333333333334,1.0906666666666667,0.759,1.0316666666666667,0.9206666666666666,1.014,0.99,0.968,1.0550000000000002,1.015,0.9666666666666667,0.892,1.3073333333333335
453,Alex Vesia,681911,25007,LAD,MLB,29.4,0.32,0.085,0.09,0.062,0.236,0.37,0.199,0.048,3.905,0.011,0.9583333333333333,1.063,1.0316666666666667,0.9303333333333333,1.1059999999999999,0.8036666666666666,1.0303333333333333,0.9089999999999999,1.0353333333333332,0.9523333333333334,0.9863333333333333,1.03,0.9983333333333333,0.9843333333333334,0.8523333333333333,1.3386666666666667
454,Ben Casparius,676508,30085,LAD,MLB,26.5,0.225,0.063,0.076,0.053,0.251,0.324,0.251,0.041,3.905,0.011,1.001,0.9893333333333333,0.809,1.2409999999999999,1.088,0.9463333333333334,1.133,0.891,0.943,1.073,1.0113333333333332,0.9596666666666667,1.0003333333333333,1.0286666666666666,0.9906666666666667,0.8426666666666667
455,Blake Treinen,595014,12572,LAD,MLB,37.2,0.302,0.078,0.062,0.061,0.24,0.246,0.353,0.048,3.905,0.012,0.9716666666666666,1.0263333333333333,0.9243333333333333,1.0976666666666666,0.8786666666666667,1.2486666666666668,0.9176666666666666,1.197,1.013,0.9746666666666666,1.0723333333333334,0.8683333333333333,0.923,1.143,0.9583333333333333,0.8873333333333333
456,Anthony Banda,607455,14706,LAD,MLB,32.0,0.23,0.085,0.077,0.059,0.242,0.274,0.305,0.046,3.905,0.013,0.976,1.036,1.0053333333333334,0.9713333333333333,1.134,0.773,1.121,0.779,1.0166666666666666,0.983,0.956,1.0766666666666667,1.011,0.9626666666666667,0.8296666666666667,1.3603333333333334
457,Alexis Diaz,664747,21132,LAD,MLB,28.9,0.255,0.101,0.081,0.065,0.236,0.332,0.26,0.044,3.905,0.029,1.023,0.9636666666666667,0.8886666666666667,1.1356666666666666,0.9703333333333334,1.0963333333333334,0.939,1.137,1.0096666666666667,0.9873333333333333,1.0466666666666666,0.9199999999999999,0.9766666666666667,1.0566666666666666,0.9576666666666667,0.8863333333333333
458,Jack Dreyer,676263,30249,LAD,MLB,26.5,0.226,0.073,0.062,0.077,0.232,0.329,0.287,0.044,3.846,0.0,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
459,Edgardo Henriquez,683618,26944,LAD,MLB,23.2,0.287,0.103,0.072,0.059,0.261,0.217,0.326,0.039,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
460,Justin Wrobleski,680736,31204,LAD,MLB,25.1,0.219,0.082,0.078,0.064,0.244,0.261,0.316,0.042,3.905,0.006,0.967,1.05,0.997,0.972,1.085,0.824,1.058,0.843,1.023,0.977,0.949,1.094,1.029,0.926,0.862,1.374
461,Tanner Scott,656945,17586,LAD,MLB,31.1,0.27,0.071,0.067,0.061,0.248,0.202,0.35,0.049,3.905,0.013,0.958,1.079,0.9643333333333334,1.058,1.0443333333333333,0.9153333333333333,0.9673333333333334,1.085,1.0286666666666666,0.9486666666666667,0.957,1.0863333333333334,1.0146666666666666,0.9633333333333334,0.975,1.0713333333333335
462,Brock Stewart,592779,16727,LAD,MLB,33.9,0.295,0.082,0.059,0.075,0.242,0.311,0.272,0.044,3.905,0.018,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
463,Kirby Yates,489446,9073,LAD,MLB,38.4,0.32,0.095,0.088,0.061,0.234,0.295,0.296,0.046,3.905,0.013,1.0236666666666665,0.9603333333333333,0.887,1.146,1.0066666666666666,1.0566666666666666,0.9526666666666667,1.1296666666666668,1.0443333333333333,0.941,0.9846666666666666,0.993,0.981,1.0533333333333332,1.0483333333333333,0.773
464,Nick Frasso,693308,sa3014492,LAD,MLB,26.8,0.198,0.092,0.077,0.054,0.246,0.26,0.317,0.045,3.905,0.015,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
465,Landon Knack,689017,27487,LAD,MLB,28.1,0.215,0.092,0.103,0.071,0.243,0.307,0.226,0.04,3.905,0.009,0.9633333333333333,1.0193333333333334,0.8746666666666667,1.1386666666666665,1.0573333333333332,1.0043333333333333,0.8633333333333333,1.2016666666666667,0.9796666666666667,1.0203333333333333,1.0216666666666665,0.95,1.0163333333333333,1.0143333333333333,0.9636666666666666,0.8796666666666666
466,Matt Sauer,669422,22284,LAD,MLB,26.6,0.167,0.091,0.084,0.065,0.244,0.279,0.311,0.036,3.905,0.02,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
467,Paul Gervase,801434,31571,LAD,MLB,25.3,0.301,0.104,0.084,0.05,0.245,0.329,0.247,0.046,3.905,0.014,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
468,Bobby Miller,676272,27483,LAD,MLB,26.4,0.225,0.08,0.082,0.063,0.246,0.223,0.335,0.044,3.905,0.012,0.988,0.999,0.881,1.1366666666666665,0.9666666666666667,1.095,1.0656666666666665,1.0,1.008,0.9919999999999999,1.025,0.946,0.9393333333333334,1.0919999999999999,1.0543333333333333,0.7883333333333333
469,Will Klein,694361,27787,LAD,MLB,25.7,0.241,0.109,0.067,0.057,0.25,0.246,0.343,0.04,3.905,0.01,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
470,Freddy Peralta,642547,18679,MIL,MLB,29.2,0.265,0.089,0.08,0.066,0.239,0.29,0.288,0.045,3.905,0.013,1.0356666666666665,0.954,0.882,1.1346666666666665,1.0363333333333333,1.0276666666666667,1.0073333333333332,1.0576666666666668,1.0066666666666666,0.9956666666666666,1.0066666666666666,0.9643333333333333,0.9733333333333334,1.055,0.999,0.8483333333333333
471,Brandon Woodruff,605540,16162,MIL,MLB,32.5,0.275,0.068,0.074,0.064,0.242,0.285,0.285,0.047,3.905,0.009,0.9893333333333333,0.998,0.886,1.133,0.9913333333333334,1.071,1.0036666666666667,1.063,0.9766666666666667,1.024,1.0516666666666665,0.9173333333333333,0.9643333333333334,1.068,0.9786666666666667,0.8636666666666666
472,Jacob Misiorowski,694819,31623,MIL,MLB,23.4,0.288,0.092,0.073,0.065,0.237,0.278,0.325,0.043,4.331,0.029,1.015,0.967,0.898,1.132,1.02,1.072,1.025,1.074,0.981,1.019,1.015,0.942,0.993,1.053,0.944,0.821
473,Quinn Priester,682990,25977,MIL,MLB,24.9,0.199,0.062,0.075,0.064,0.246,0.175,0.397,0.042,3.905,0.01,1.0506666666666666,0.9353333333333333,0.84,1.184,0.964,1.1,1.0006666666666666,1.066,0.9803333333333333,1.02,1.0353333333333332,0.9343333333333333,0.96,1.0726666666666667,0.966,0.877
