,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
135,Corey Julks,667452,20311,CWS,MLB,29.2,0.244,0.072,0.04,0.054,0.263,0.301,0.304,0.038,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.103,0.568,0.676,0.32399999999999995,0.005,0.002,0.022,0.023,0.052,0.948,0.0,0.0,0.023,0.169,0.192,0.808,0.0,0.0,0.0,0.182,0.182,0.8180000000000001,0.1148,0.8279069767441861,4.0733197556008145,0.009024252679075015,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
136,Zach Deloach,676113,27471,CWS,MLB,26.7,0.271,0.1,0.069,0.053,0.285,0.232,0.325,0.036,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.152,0.152,0.848,0.0,0.0,0.0,0.216,0.216,0.784,0.13530802139037432,0.8081081081081082,3.973333333333333,0.012973533990659055,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
137,Adam Hackenberg,680753,sa3017041,CWS,MLB,25.7,0.277,0.079,0.039,0.043,0.295,0.187,0.353,0.083,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.07263018867924528,0.7833333333333333,3.9092224069473023,0.025665399239543727,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
138,Nick Podkul,674951,sa3006720,CWS,MLB,28.1,0.276,0.107,0.111,0.068,0.225,0.281,0.284,0.032,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.030758904109589043,0.575,3.9092224069473023,0.030167597765363128,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
139,Oscar Colas,693049,30162,CWS,MLB,26.6,0.27,0.05,0.072,0.057,0.246,0.223,0.35,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.081,0.551,0.637,0.363,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.027,0.168,0.195,0.8049999999999999,0.0,0.0,0.0,0.201,0.201,0.7989999999999999,0.14685882352941176,0.6166666666666667,3.5933333333333333,0.010382868267358857,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
140,Eddie Park,695023,sa3022502,CWS,MLB,23.7,0.206,0.101,0.025,0.035,0.295,0.15,0.431,0.063,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.13592903225806452,0.8071428571428572,3.9092224069473023,0.011652787704513848,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
141,Casey Saucke,695565,sa3025382,CWS,MLB,21.8,0.301,0.051,0.047,0.043,0.302,0.154,0.396,0.059,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.099,0.8,3.9092224069473023,0.011652787704513848,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
142,Steven Kwan,680757,24610,CLE,MLB,27.7,0.098,0.094,0.021,0.051,0.28,0.286,0.32,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.091,0.04,0.206,0.097,0.434,0.5660000000000001,0.0,0.012,0.098,0.554,0.664,0.33599999999999997,0.005,,0.026,0.026,,,0.0,0.0,0.023,0.19,0.213,0.787,0.0,0.0,0.007,0.249,0.256,0.744,0.10657966101694916,0.7913461538461538,3.9092224069473023,0.00966183574879227,0.9375,1.1455,1.1015000000000001,0.8945000000000001,1.069,0.8140000000000001,1.1099999999999999,0.733,1.0025,1.007,0.961,1.069,1.057,0.8875,0.751,1.604
143,Nolan Jones,666134,20529,CLE,MLB,27.0,0.303,0.119,0.103,0.058,0.253,0.207,0.324,0.056,0.421,0.015,0.318,0.037,0.791,0.20899999999999996,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.092,0.573,0.673,0.32699999999999996,0.005,,0.028,0.03,,,0.0,0.0,0.013,0.186,0.199,0.8009999999999999,0.0,0.0,0.002,0.224,0.226,0.774,0.10115593220338984,0.7666666666666666,3.9092224069473023,0.009837962962962963,0.9804999999999999,1.035,1.0975000000000001,0.9005000000000001,1.0975000000000001,0.739,1.0985,0.7615000000000001,1.0385,0.9119999999999999,0.925,1.1635,1.0474999999999999,0.913,0.768,1.5595
144,Jose Ramirez,608070,13510,CLE,MLB,32.6,0.119,0.067,0.081,0.07,0.229,0.324,0.265,0.031,0.57,0.027,0.144,0.007,0.748,0.252,0.087,0.022,0.213,0.109,0.431,0.569,0.0,0.01,0.109,0.529,0.648,0.352,0.008,0.003,0.028,0.026,0.065,0.935,0.0,0.001,0.019,0.18,0.2,0.8,0.0,0.0,0.009,0.194,0.203,0.7969999999999999,0.2552978354978355,0.8171875,3.9092224069473023,0.00633855331841909,0.9824999999999999,0.9854999999999999,1.127,0.8385,0.954,1.2235,1.0765,0.9315,1.0299999999999998,0.9635,0.956,1.0085,1.0345,1.0,0.9515,0.8255
145,Kyle Manzardo,700932,29794,CLE,MLB,24.8,0.261,0.083,0.126,0.089,0.191,0.325,0.222,0.048,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.01,0.005,0.027,0.03,0.072,0.928,0.0,0.0,0.0,0.137,0.137,0.863,0.0,0.0,0.0,0.18,0.18,0.8200000000000001,0.03168118811881188,0.65,3.9092224069473023,0.012422360248447204,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
146,Carlos Santana,467793,2396,CLE,MLB,39.1,0.187,0.102,0.07,0.059,0.233,0.301,0.31,0.028,0.56,0.0,0.186,0.03,0.776,0.22399999999999998,0.075,0.016,0.219,0.111,0.421,0.579,0.0,0.006,0.097,0.532,0.635,0.365,0.006,0.002,0.022,0.025,0.055,0.945,0.0,0.0,0.008,0.141,0.149,0.851,0.0,0.0,0.002,0.14,0.142,0.858,0.04592244897959184,0.95,3.9092224069473023,0.0068201193520886615,1.026,0.871,1.0815000000000001,0.9455,1.0455,1.009,1.075,0.932,0.9854999999999999,1.0699999999999998,0.917,1.105,1.0955,0.8515,0.8815,0.9914999999999999
147,Bo Naylor,666310,21865,CLE,MLB,25.2,0.275,0.096,0.079,0.067,0.222,0.339,0.249,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.013,0.098,0.556,0.667,0.33299999999999996,0.009,0.002,0.019,0.026,0.056,0.944,0.0,0.0,0.025,0.145,0.17,0.83,0.0,0.0,0.0,0.204,0.204,0.796,0.10739124087591241,0.7357142857142858,3.9092224069473023,0.010107015457788348,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
148,Gabriel Arias,672356,22563,CLE,MLB,25.2,0.319,0.066,0.096,0.057,0.224,0.181,0.388,0.053,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.097,0.562,0.664,0.33599999999999997,0.005,0.002,0.039,0.019,0.065,0.935,0.0,0.0,0.012,0.156,0.168,0.832,0.0,0.0,0.002,0.189,0.191,0.8089999999999999,0.19694285714285714,0.7675675675675676,3.9092224069473023,0.010902483343428226,0.935,1.1095,0.9475,0.9935,1.045,0.9715,0.998,1.054,1.0065,0.9764999999999999,1.0030000000000001,0.9875,0.973,1.065,0.9804999999999999,0.9235
149,Angel Martinez,682657,26540,CLE,MLB,23.3,0.187,0.081,0.031,0.052,0.254,0.236,0.362,0.065,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.108,0.557,0.67,0.32999999999999996,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.218,0.223,0.777,0.0,0.0,0.0,0.214,0.214,0.786,0.1271170731707317,0.7227272727272728,3.9092224069473023,0.012742382271468145,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
150,Brayan Rocchio,677587,23690,CLE,MLB,24.3,0.213,0.086,0.046,0.054,0.236,0.227,0.36,0.077,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.111,0.548,0.664,0.33599999999999997,0.008,0.002,0.035,0.031,0.076,0.924,0.0,0.0,0.017,0.122,0.139,0.861,0.0,0.0,0.002,0.255,0.257,0.743,0.14424444444444445,0.7318181818181818,3.9092224069473023,0.020564323290291727,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
151,Austin Hedges,595978,12976,CLE,MLB,32.7,0.286,0.059,0.035,0.047,0.226,0.332,0.278,0.081,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.077,0.553,0.635,0.365,0.012,0.002,0.023,0.022,0.059,0.9410000000000001,0.0,0.0,0.011,0.135,0.146,0.854,0.0,0.0,0.002,0.094,0.096,0.904,0.07694285714285715,0.95,3.9092224069473023,0.013096351730589336,1.0070000000000001,0.9834999999999999,0.8995,1.0935,0.9184999999999999,1.2435,1.0415,0.9610000000000001,0.9904999999999999,1.0114999999999998,1.0190000000000001,0.9524999999999999,0.9855,1.0375,1.009,0.863
152,Jhonkensy Noel,678877,24257,CLE,MLB,23.8,0.313,0.059,0.13,0.05,0.168,0.29,0.336,0.026,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.005,0.002,0.017,0.019,0.043,0.957,0.0,0.0,0.028,0.193,0.221,0.779,0.0,0.0,0.0,0.135,0.135,0.865,0.046290066225165565,0.48125,3.9092224069473023,0.02292576419213974,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
153,Will Wilson,669717,25434,CLE,MLB,26.8,0.24,0.086,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.10240869565217392,0.7,3.9092224069473023,0.011438892233594221,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
154,Daniel Schneemann,682177,25180,CLE,MLB,28.3,0.322,0.111,0.068,0.055,0.287,0.224,0.336,0.031,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.005,0.124,0.559,0.688,0.31200000000000006,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.005,0.11,0.115,0.885,0.0,0.0,0.0,0.211,0.211,0.789,0.07594035087719297,0.7625,3.9092224069473023,0.0033829499323410014,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
155,David Fry,681807,24934,CLE,MLB,29.5,0.228,0.092,0.085,0.066,0.266,0.284,0.265,0.034,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.013,0.092,0.566,0.671,0.32899999999999996,0.012,0.002,0.032,0.033,0.079,0.921,0.0,0.0,0.012,0.105,0.117,0.883,0.0,0.0,0.0,0.13,0.13,0.87,0.06109032258064516,0.8,3.8842315369261478,0.02596439169139466,1.0325,0.9485,0.729,1.292,0.8975,1.216,0.8885,1.211,0.967,1.047,1.089,0.854,1.0015,1.0065,1.064,0.7965
156,Lane Thomas,657041,16939,CLE,MLB,29.7,0.262,0.068,0.078,0.066,0.259,0.263,0.294,0.041,0.564,0.043,0.159,0.0,0.766,0.23399999999999999,0.068,0.025,0.229,0.12,0.442,0.558,0.0,0.008,0.107,0.542,0.657,0.34299999999999997,0.008,0.003,0.028,0.026,0.065,0.935,0.0,0.002,0.023,0.154,0.179,0.821,0.0,0.0,0.002,0.269,0.271,0.729,0.27547010309278347,0.7558823529411764,3.9092224069473023,0.01322992700729927,1.0625,0.8565,0.913,1.0725,1.0305,1.0055,0.9395,1.1705,0.9695,1.0535,1.029,0.9345,0.99,1.0274999999999999,1.0955,0.6905
157,Juan Brito,682877,sa3009808,CLE,MLB,23.6,0.192,0.111,0.069,0.056,0.237,0.295,0.301,0.042,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.12064033613445378,0.6615384615384616,3.9092224069473023,0.014848289218850872,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
158,Will Brennan,686823,25660,CLE,MLB,27.3,0.132,0.042,0.037,0.043,0.28,0.257,0.326,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.102,0.561,0.671,0.32899999999999996,0.009,0.002,0.022,0.026,0.059,0.9410000000000001,0.0,0.003,0.013,0.157,0.173,0.827,0.0,0.0,0.002,0.142,0.144,0.856,0.1116032786885246,0.7769230769230769,3.5211267605633805,0.012890431333663858,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
159,Petey Halpin,690984,sa3014461,CLE,MLB,22.9,0.252,0.076,0.054,0.046,0.289,0.208,0.309,0.093,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.1687655172413793,0.7472972972972973,3.9092224069473023,0.00718954248366013,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
160,Johnathan Rodriguez,671286,22530,CLE,MLB,25.5,0.285,0.076,0.098,0.062,0.229,0.216,0.36,0.034,0.57,0.0,0.2,0.0,0.72,0.28,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.163,0.163,0.837,0.0,0.0,0.0,0.142,0.142,0.858,0.0738084388185654,0.6736842105263158,3.9092224069473023,0.008898776418242492,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
161,Dom Nunez,624513,15055,CLE,MLB,30.3,,,0.085,0.075,0.212,0.35,0.221,0.057,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.014,0.098,0.509,0.621,0.379,0.01,0.004,0.023,0.031,0.068,0.9319999999999999,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.06640194174757282,0.7625,4.3566666666666665,0.00749063670411985,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
162,Kody Huff,687627,sa3019982,CLE,MLB,24.4,0.289,0.074,0.052,0.046,0.292,0.203,0.317,0.091,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.07126198830409357,0.8250000000000001,3.9092224069473023,0.017639077340569877,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
163,David Leon,699235,sa3016336,CLE,MLB,21.2,0.24,0.075,0.06,0.04,0.25,0.25,0.35,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.099,0.8,3.9092224069473023,0.011652787704513848,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
164,Jake Anchia,680971,sa3006674,CLE,MLB,28.2,0.285,0.032,0.054,0.049,0.287,0.22,0.29,0.1,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.08017735849056604,0.8,3.9092224069473023,0.016695957820738138,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
165,Micah Pries,687588,sa3014830,CLE,MLB,27.2,0.254,0.067,0.067,0.068,0.255,0.273,0.282,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.1352639175257732,0.4916666666666667,3.9092224069473023,0.02667578659370725,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
166,Kyle Datres,663979,sa3008029,CLE,MLB,29.3,0.264,0.101,0.074,0.048,0.258,0.203,0.34,0.077,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.15580000000000002,0.8477272727272728,3.9092224069473023,0.026833631484794274,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
167,Christian Cairo,686551,sa3010028,CLE,MLB,23.9,0.259,0.121,0.055,0.064,0.222,0.251,0.343,0.065,0.44,0.0,0.14,0.0,0.685,0.31499999999999995,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.1838,0.788235294117647,3.9092224069473023,0.025210084033613446,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
168,Milan Tolentino,675455,sa3014544,CLE,MLB,23.5,0.334,0.084,0.053,0.047,0.304,0.201,0.303,0.092,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.1991939393939394,0.8500000000000001,3.9092224069473023,0.008035062089116142,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
169,Yordys Valdes,686798,sa3010037,CLE,MLB,23.7,0.268,0.063,0.039,0.042,0.289,0.187,0.36,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.18855,0.8785714285714286,3.9092224069473023,0.008270158511371467,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
170,Justin Boyd,687628,sa3020123,CLE,MLB,24.1,0.326,0.1,0.056,0.047,0.286,0.212,0.304,0.095,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.142,0.142,0.858,0.08017735849056604,0.95,3.9092224069473023,0.011652787704513848,1.016,0.964,0.893,0.991,1.023,1.089,1.021,1.054,0.981,1.023,1.016,0.953,0.994,1.026,0.964,0.841
171,George Valera,671655,sa3006872,CLE,MLB,24.5,0.273,0.099,0.092,0.065,0.223,0.252,0.33,0.038,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.07487246376811595,0.6772727272727272,3.9092224069473023,0.011636363636363636,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
172,Dayan Frias,682679,sa3008768,CLE,MLB,22.9,0.257,0.095,0.053,0.046,0.292,0.204,0.314,0.091,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.13334838709677418,0.6553571428571429,3.9092224069473023,0.012738853503184714,0.968,0.964,1.125,0.991,1.062,1.089,1.071,1.054,1.019,1.023,0.94,0.953,1.058,1.026,0.821,0.841
173,Chase DeLauter,800050,sa3021053,CLE,MLB,23.6,0.191,0.081,0.088,0.054,0.274,0.201,0.31,0.073,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.077,0.019,0.219,0.116,0.431,0.569,0.0,0.008,0.099,0.552,0.659,0.34099999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.147,0.147,0.853,0.0,0.0,0.0,0.204,0.204,0.796,0.068879754601227,0.575,3.9092224069473023,0.011652787704513848,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
174,Kerry Carpenter,681481,25961,DET,MLB,27.7,0.246,0.06,0.144,0.071,0.24,0.242,0.265,0.038,0.51,0.017,0.247,0.0,0.774,0.22599999999999998,0.096,0.016,0.215,0.116,0.443,0.5569999999999999,0.0,0.012,0.088,0.587,0.687,0.31299999999999994,0.007,0.004,0.024,0.038,0.073,0.927,0.0,0.0,0.015,0.15,0.165,0.835,0.0,0.0,0.002,0.123,0.125,0.875,0.0415687074829932,0.7,3.9092224069473023,0.017915309446254073,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
175,Gleyber Torres,650402,16997,DET,MLB,28.4,0.178,0.097,0.068,0.064,0.259,0.283,0.297,0.029,0.416,0.003,0.229,0.033,0.681,0.31899999999999995,0.079,0.02,0.218,0.116,0.433,0.567,0.0,0.006,0.095,0.565,0.666,0.33399999999999996,0.005,0.002,0.022,0.03,0.059,0.9410000000000001,0.0,0.0,0.012,0.163,0.175,0.825,0.0,0.0,0.002,0.132,0.134,0.866,0.066675,0.7322580645161291,3.9092224069473023,0.004971002485501243,1.009,0.979,0.9390000000000001,1.018,0.9575,1.2095,0.9869999999999999,1.0979999999999999,0.9929999999999999,1.003,1.0285,0.9145,0.99,1.034,1.0335,0.764
176,Zach McKinstry,656716,19392,DET,MLB,30.0,0.217,0.089,0.061,0.067,0.274,0.289,0.265,0.044,0.337,0.059,0.183,0.0,0.579,0.42100000000000004,0.078,0.02,0.221,0.099,0.418,0.5820000000000001,0.0,0.011,0.102,0.549,0.662,0.33799999999999997,0.007,0.004,0.025,0.029,0.065,0.935,0.0,0.0,0.011,0.142,0.153,0.847,0.0,0.0,0.002,0.118,0.12,0.88,0.1347171270718232,0.8166666666666667,3.9092224069473023,0.009592326139088728,0.968,1.051,1.125,0.991,1.062,0.826,1.071,0.854,1.019,0.977,0.94,1.091,1.058,0.922,0.821,1.374
