,Player,Team,FGID,SAVID,Age,PA,AB,BIP,K,K%,BB,BB%,SF,HBP,BABIP,Brl%,Solid%,Flare%,Topped%,Under%,Weak%,H,1B,2B,3B,HR,TB,AVG,OBP,SLG,OPS,R,RBI,SB Att,SB,CS,Pos,$,Deep $,G
0,Richie Palacios,TB,24589,680700.0,27,315.0,277.0,218.0,59.0,0.1883,34.0,0.10834137388926862,1.0,3.0,0.294,0.044,0.056,0.26,0.347,0.255,0.037,64.0,44.0,13.0,1.0,7.0,106.0,0.232,0.323,0.355,0.678,35.0,33.0,14.8,11.4,3.0,"2B, OF",1.0,2.09,70.0
0,Amed Rosario,WSH,15518,642708.0,29,230.0,218.0,173.0,45.0,0.1977,10.0,0.04314285714285714,0.0,2.0,0.328,0.046,0.051,0.267,0.376,0.212,0.047,57.0,41.0,10.0,1.0,4.0,89.0,0.26,0.297,0.378,0.675,26.0,25.0,9.9,8.1,2.0,,1.0,1.0,51.0
0,Rob Refsnyder,BOS,13770,608701.0,34,232.0,204.0,149.0,56.0,0.23875200000000002,24.0,0.10223441558441557,1.0,4.0,0.359,0.081,0.056,0.277,0.314,0.224,0.049,53.0,37.0,10.0,1.0,6.0,84.0,0.262,0.351,0.405,0.756,27.0,26.0,2.9,2.0,1.0,,1.0,1.0,52.0
0,Robbie Grossman,,,543257.0,35,167.0,145.0,105.0,41.0,0.2447561403508772,20.0,0.1186390977443609,0.0,2.0,0.311,0.047075606276747506,0.06276747503566334,0.2624821683309558,0.25677603423680456,0.35235378031383735,0.018544935805991442,33.0,22.0,8.0,0.0,3.0,51.0,0.224,0.323,0.34,0.664,15.0,15.0,2.9,2.2,1.0,,1.0,1.0,37.0
0,Ryan Bliss,SEA,29547,669208.0,25,254.0,231.0,161.0,71.0,0.2785915492957746,18.0,0.07167002012072435,1.0,4.0,0.325,0.078,0.077,0.24,0.337,0.232,0.035,52.0,34.0,10.0,1.0,8.0,100.0,0.226,0.292,0.379,0.671,32.0,31.0,23.3,18.1,5.0,2B,1.0,2.7,56.0
0,Stuart Fairchild,CIN,20321,656413.0,29,231.0,205.0,145.0,61.0,0.2632,19.0,0.08342857142857144,1.0,7.0,0.316,0.079,0.068,0.217,0.264,0.286,0.085,46.0,27.0,10.0,1.0,8.0,89.0,0.223,0.309,0.391,0.7,27.0,26.0,13.0,10.8,2.0,,1.0,1.0,51.0
0,Ryan O'Hearn,BAL,16442,656811.0,31,395.0,358.0,291.0,69.0,0.1747,33.0,0.08241599270798806,1.0,3.0,0.323,0.078,0.082,0.236,0.323,0.253,0.028,94.0,62.0,18.0,2.0,13.0,155.0,0.262,0.327,0.427,0.754,48.0,49.0,3.8,3.1,1.0,"1B, OF",1.0,2.89,88.0
0,Sal Frelick,MIL,29622,686217.0,24,437.0,393.0,324.0,69.0,0.158864,40.0,0.09165714285714285,1.0,3.0,0.297,0.024,0.041,0.253,0.385,0.227,0.071,96.0,72.0,17.0,2.0,6.0,147.0,0.245,0.319,0.344,0.663,46.0,44.0,20.0,15.9,4.0,OF,1.0,3.39,97.0
0,Sam Hilliard,COL,17954,656541.0,31,218.0,196.0,128.0,68.0,0.3128,21.0,0.09839939467312349,1.0,1.0,0.345,0.116,0.06,0.227,0.295,0.266,0.035,44.0,26.0,9.0,1.0,9.0,86.0,0.226,0.303,0.416,0.719,25.0,25.0,8.6,6.5,2.0,,1.0,1.0,48.0
0,Santiago Espinal,CIN,19997,669289.0,30,225.0,207.0,174.0,33.0,0.14760000000000004,16.0,0.07097558139534885,0.0,1.0,0.311,0.027,0.049,0.279,0.317,0.287,0.041,54.0,39.0,10.0,0.0,4.0,83.0,0.261,0.318,0.374,0.692,25.0,24.0,7.5,6.3,1.0,,1.0,1.0,50.0
0,Miguel Amaya,CHC,21693,665804.0,26,324.0,292.0,228.0,64.0,0.1985,23.0,0.07088,1.0,9.0,0.303,0.063,0.067,0.244,0.297,0.268,0.06,69.0,46.0,13.0,1.0,9.0,113.0,0.237,0.312,0.384,0.696,37.0,33.0,1.4,1.3,0.0,C,1.0,1.13,72.0
0,Sean Bouchard,COL,21270,656248.0,28,166.0,148.0,102.0,46.0,0.27933774834437086,15.0,0.09197729422894986,0.0,2.0,0.35,0.068,0.087,0.272,0.299,0.235,0.039,36.0,23.0,8.0,1.0,5.0,61.0,0.241,0.321,0.394,0.715,19.0,18.0,4.7,3.8,1.0,,1.0,1.0,37.0
0,Seth Brown,OAK,18171,664913.0,32,335.0,307.0,217.0,92.0,0.273648,25.0,0.07389972456849063,1.0,2.0,0.323,0.094,0.074,0.242,0.257,0.29,0.042,70.0,42.0,16.0,2.0,11.0,126.0,0.228,0.288,0.4,0.689,37.0,39.0,5.4,4.1,1.0,"1B, OF",1.0,1.75,74.0
0,Alex Call,WSH,19296,669743.0,30,236.0,206.0,163.0,44.0,0.1844,26.0,0.11171428571428572,0.0,4.0,0.29,0.051,0.056,0.226,0.29,0.32,0.057,47.0,32.0,9.0,1.0,5.0,78.0,0.229,0.327,0.357,0.684,25.0,23.0,8.7,6.6,2.0,,1.0,1.0,52.0
0,Spencer Torkelson,DET,27465,679529.0,25,279.0,249.0,178.0,72.0,0.2571,26.0,0.09312279678068411,1.0,3.0,0.305,0.099,0.061,0.218,0.275,0.319,0.028,54.0,32.0,12.0,1.0,9.0,98.0,0.218,0.299,0.385,0.684,33.0,32.0,2.0,1.9,0.0,1B,1.0,0.9,62.0
0,Starling Marte,NYM,9241,516782.0,36,293.0,266.0,201.0,66.0,0.225512,20.0,0.0668511332127788,1.0,6.0,0.335,0.068,0.067,0.255,0.386,0.166,0.059,67.0,47.0,12.0,1.0,7.0,110.0,0.253,0.318,0.386,0.705,36.0,35.0,10.8,8.8,2.0,OF,1.0,2.13,65.0
0,Miguel Andujar,OAK,15878,609280.0,30,324.0,307.0,259.0,48.0,0.1486,16.0,0.04914285714285714,1.0,1.0,0.309,0.047,0.041,0.248,0.368,0.252,0.044,80.0,57.0,15.0,1.0,7.0,120.0,0.261,0.3,0.384,0.683,40.0,39.0,4.6,3.4,1.0,OF,1.0,1.9,72.0
0,Blake Perkins,MIL,19921,663368.0,28,247.0,220.0,158.0,62.0,0.2524,26.0,0.10418156146179403,0.0,1.0,0.304,0.048,0.059,0.228,0.331,0.273,0.06,48.0,34.0,9.0,1.0,5.0,80.0,0.218,0.303,0.335,0.638,26.0,24.0,11.4,9.1,2.0,,1.0,1.0,55.0
0,Mickey Moniak,LAA,19956,666160.0,26,311.0,291.0,201.0,91.0,0.29259999999999997,16.0,0.05243357432041642,1.0,3.0,0.329,0.099,0.051,0.234,0.24,0.322,0.055,66.0,39.0,14.0,1.0,12.0,123.0,0.227,0.274,0.404,0.678,37.0,37.0,10.4,7.7,3.0,OF,1.0,2.48,69.0
0,Ernie Clement,TOR,20352,676391.0,29,320.0,304.0,270.0,35.0,0.1081,13.0,0.0409952380952381,1.0,3.0,0.294,0.043,0.046,0.252,0.297,0.305,0.057,79.0,57.0,14.0,1.0,7.0,125.0,0.262,0.298,0.387,0.685,38.0,37.0,10.2,8.6,2.0,"3B, SS",1.0,2.01,71.0
0,Carlos Narvaez,BOS,19722,665966.0,26,190.0,167.0,112.0,55.0,0.28861313868613137,20.0,0.10527632950990615,0.0,3.0,0.334,0.074,0.061,0.251,0.313,0.264,0.038,37.0,24.0,7.0,0.0,5.0,63.0,0.224,0.32,0.368,0.688,20.0,20.0,3.7,2.9,1.0,,1.0,1.0,42.0
0,Caleb Durbin,MIL,sa3017183,702332.0,25,249.0,218.0,189.0,30.0,0.12055667144906741,21.0,0.08429186308669809,1.0,9.0,0.289,0.057,0.054,0.23,0.308,0.287,0.064,55.0,37.0,10.0,1.0,7.0,96.0,0.25,0.341,0.393,0.734,31.0,30.0,15.0,12.6,2.0,,1.0,1.0,55.0
0,Freddy Fermin,KC,21840,666023.0,29,283.0,263.0,208.0,56.0,0.196,18.0,0.06217949538024165,1.0,2.0,0.319,0.053,0.045,0.264,0.339,0.244,0.055,66.0,48.0,12.0,1.0,6.0,100.0,0.252,0.303,0.371,0.674,31.0,30.0,2.2,2.1,0.0,C,1.0,0.7,63.0
0,Gabriel Arias,CLE,22563,672356.0,25,184.0,168.0,111.0,58.0,0.31479999999999997,14.0,0.07764285714285714,0.0,1.0,0.325,0.088,0.062,0.236,0.383,0.182,0.05,36.0,22.0,8.0,0.0,5.0,66.0,0.214,0.278,0.361,0.639,22.0,22.0,8.2,6.5,2.0,,1.0,1.0,41.0
0,Gary Sanchez,BAL,11442,596142.0,32,248.0,222.0,157.0,66.0,0.26674,21.0,0.08514285714285713,1.0,4.0,0.31,0.114,0.066,0.211,0.29,0.281,0.037,49.0,29.0,10.0,1.0,9.0,87.0,0.219,0.296,0.39,0.686,28.0,28.0,1.0,0.9,0.0,,1.0,1.0,55.0
0,Gavin Lux,CIN,19955,666158.0,27,550.0,495.0,375.0,121.0,0.22060000000000002,52.0,0.09448571428571428,1.0,2.0,0.338,0.059,0.064,0.259,0.364,0.22,0.035,127.0,85.0,24.0,4.0,15.0,206.0,0.256,0.328,0.407,0.735,56.0,57.0,9.4,7.2,2.0,2B,1.0,4.38,122.0
0,Geraldo Perdomo,ARI,22799,672695.0,25,512.0,451.0,366.0,86.0,0.1671,55.0,0.10827651998058566,1.0,5.0,0.284,0.032,0.043,0.237,0.297,0.318,0.073,104.0,73.0,21.0,2.0,8.0,160.0,0.23,0.321,0.338,0.66,57.0,48.0,12.2,9.8,2.0,SS,1.0,3.23,114.0
0,Gio Urshela,OAK,10681,570482.0,33,375.0,350.0,287.0,64.0,0.170388,23.0,0.062024248393116314,1.0,1.0,0.329,0.053,0.054,0.267,0.359,0.229,0.038,94.0,68.0,18.0,2.0,8.0,138.0,0.27,0.316,0.394,0.71,42.0,41.0,1.7,1.1,1.0,3B,1.0,1.69,83.0
0,Griffin Conine,MIA,21626,665052.0,27,324.0,296.0,206.0,91.0,0.281123595505618,23.0,0.06995184590690208,1.0,4.0,0.338,0.094,0.072,0.244,0.327,0.229,0.034,70.0,42.0,14.0,1.0,12.0,122.0,0.235,0.298,0.409,0.707,36.0,36.0,1.3,1.0,0.0,OF,1.0,1.76,72.0
0,Harrison Bader,MIN,18030,664056.0,30,332.0,308.0,242.0,67.0,0.20170000000000002,19.0,0.056753164441192605,1.0,5.0,0.322,0.064,0.056,0.235,0.319,0.283,0.044,78.0,52.0,15.0,2.0,9.0,133.0,0.253,0.305,0.403,0.708,41.0,40.0,15.9,12.4,3.0,OF,1.0,3.02,74.0
0,Hunter Renfroe,KC,15464,592669.0,33,382.0,348.0,265.0,84.0,0.218524,32.0,0.08257142857142857,1.0,2.0,0.303,0.067,0.065,0.224,0.296,0.304,0.043,80.0,53.0,17.0,1.0,10.0,130.0,0.231,0.298,0.373,0.671,39.0,41.0,2.7,1.5,1.0,OF,1.0,1.9,85.0
0,J.D. Martinez,,,502110.0,37,391.0,355.0,242.0,114.0,0.29172413793103447,32.0,0.0814857019788727,1.0,3.0,0.355,0.14621676891615543,0.08282208588957055,0.24130879345603273,0.26789366053169733,0.23415132924335377,0.027607361963190184,86.0,50.0,20.0,1.0,15.0,153.0,0.242,0.309,0.431,0.74,47.0,47.0,0.1,0.1,0.0,UT,1.0,2.68,87.0
0,J.P. Crawford,SEA,15491,641487.0,30,564.0,487.0,369.0,119.0,0.2116,70.0,0.12333870523415978,1.0,6.0,0.322,0.062,0.065,0.261,0.307,0.255,0.051,119.0,77.0,24.0,2.0,16.0,200.0,0.244,0.345,0.399,0.744,62.0,60.0,7.8,6.7,1.0,SS,1.0,4.5,125.0
0,Jace Jung,DET,31437,690291.0,24,347.0,301.0,205.0,96.0,0.27787234042553194,43.0,0.12261398176291792,1.0,3.0,0.305,0.088,0.058,0.234,0.307,0.279,0.034,63.0,39.0,12.0,1.0,10.0,109.0,0.208,0.311,0.357,0.669,33.0,34.0,4.0,3.0,1.0,3B,1.0,1.06,77.0
0,Bryan De La Cruz,ATL,19600,650559.0,28,217.0,203.0,149.0,54.0,0.25070000000000003,12.0,0.057250961538461535,1.0,1.0,0.336,0.09,0.066,0.255,0.309,0.249,0.031,50.0,32.0,10.0,0.0,7.0,85.0,0.247,0.292,0.41,0.703,17.0,17.0,2.9,2.3,1.0,,1.0,1.0,48.0
0,Brooks Lee,MIN,31595,686797.0,24,416.0,383.0,304.0,80.0,0.1911711711711712,31.0,0.07416351351351352,1.0,1.0,0.303,0.052,0.057,0.243,0.339,0.277,0.032,92.0,64.0,16.0,2.0,10.0,145.0,0.241,0.298,0.371,0.669,49.0,44.0,7.7,5.4,2.0,SS,1.0,2.59,92.0
0,Jacob Melton,HOU,sa3019988,689200.0,24,200.0,184.0,134.0,51.0,0.25389784335981835,14.0,0.071992865250527,0.0,1.0,0.299,0.076,0.056,0.216,0.348,0.252,0.051,40.0,25.0,7.0,1.0,7.0,77.0,0.217,0.278,0.37,0.648,25.0,24.0,12.4,10.6,2.0,,1.0,1.0,44.0
0,Jacob Stallings,COL,13723,607732.0,35,288.0,258.0,189.0,70.0,0.24226,25.0,0.08575935624519107,1.0,4.0,0.332,0.07,0.065,0.253,0.324,0.236,0.051,63.0,41.0,13.0,1.0,7.0,100.0,0.243,0.319,0.386,0.705,32.0,28.0,1.2,0.9,0.0,C,1.0,0.61,64.0
0,Jacob Wilson,OAK,33266,805779.0,23,489.0,444.0,391.0,54.0,0.11,37.0,0.07581137309292649,1.0,8.0,0.278,0.02,0.041,0.25,0.351,0.252,0.057,108.0,84.0,19.0,1.0,5.0,148.0,0.244,0.313,0.327,0.64,52.0,45.0,5.2,4.0,1.0,SS,1.0,2.16,109.0
0,Jake Fraley,CIN,19260,641584.0,29,408.0,369.0,293.0,77.0,0.18850000000000003,33.0,0.08176136107986501,1.0,5.0,0.321,0.048,0.051,0.25,0.335,0.261,0.055,94.0,63.0,18.0,2.0,12.0,165.0,0.255,0.324,0.41,0.734,50.0,51.0,23.1,18.6,5.0,OF,1.0,4.79,91.0
0,Jake Meyers,HOU,20308,676694.0,28,416.0,377.0,280.0,98.0,0.2356,30.0,0.07142857142857144,1.0,8.0,0.31,0.069,0.075,0.226,0.314,0.265,0.051,87.0,55.0,18.0,2.0,12.0,149.0,0.23,0.3,0.384,0.683,49.0,44.0,10.2,7.4,3.0,OF,1.0,3.08,92.0
0,Jake Rogers,DET,19452,668670.0,29,341.0,313.0,212.0,102.0,0.2985,24.0,0.07143266178266178,1.0,3.0,0.324,0.102,0.089,0.23,0.284,0.247,0.048,69.0,41.0,14.0,1.0,13.0,124.0,0.22,0.282,0.394,0.676,38.0,38.0,2.0,1.6,0.0,C,1.0,1.74,76.0
0,James McCann,,,543510.0,34,186.0,173.0,128.0,46.0,0.24676,10.0,0.05494505494505494,1.0,2.0,0.331,0.07657657657657657,0.09234234234234234,0.25675675675675674,0.2635135135135135,0.26126126126126126,0.04954954954954955,42.0,26.0,10.0,0.0,6.0,71.0,0.245,0.294,0.405,0.7,21.0,21.0,1.6,1.2,0.0,,1.0,1.0,41.0
0,Brooks Baldwin,CWS,31394,681460.0,24,180.0,168.0,123.0,45.0,0.24997245179063363,11.0,0.059763872491145224,0.0,1.0,0.354,0.08,0.055,0.298,0.3,0.193,0.072,44.0,29.0,8.0,0.0,6.0,75.0,0.26,0.307,0.418,0.725,22.0,22.0,7.5,6.0,2.0,,1.0,1.0,40.0
0,Jared Triolo,PIT,25807,669707.0,27,243.0,216.0,150.0,66.0,0.27040000000000003,24.0,0.09973142857142858,0.0,3.0,0.323,0.059,0.055,0.268,0.295,0.278,0.045,49.0,34.0,9.0,1.0,5.0,76.0,0.225,0.311,0.338,0.649,23.0,22.0,5.0,4.0,1.0,,1.0,1.0,54.0
0,Jarred Kelenic,ATL,22558,672284.0,25,241.0,218.0,148.0,71.0,0.2966,21.0,0.08615954582989264,1.0,1.0,0.35,0.095,0.084,0.272,0.267,0.248,0.033,52.0,31.0,11.0,1.0,8.0,92.0,0.237,0.305,0.412,0.717,25.0,26.0,4.9,3.8,1.0,,1.0,1.0,54.0
0,Jason Heyward,SD,4940,518792.0,35,323.0,292.0,228.0,64.0,0.1993,27.0,0.08379902137232845,1.0,3.0,0.294,0.068,0.052,0.232,0.342,0.262,0.045,67.0,44.0,14.0,1.0,9.0,111.0,0.23,0.302,0.373,0.675,34.0,34.0,5.3,3.9,1.0,OF,1.0,1.57,72.0
0,Carlos Santana,CLE,2396,467793.0,38,555.0,492.0,394.0,99.0,0.1791,59.0,0.10650490519373453,1.0,3.0,0.298,0.071,0.06,0.237,0.304,0.301,0.027,117.0,73.0,25.0,1.0,18.0,202.0,0.239,0.323,0.404,0.727,64.0,73.0,4.3,3.8,0.0,1B,1.0,4.76,123.0
0,Enrique Hernandez,LAD,10472,571771.0,33,274.0,252.0,198.0,55.0,0.20128400000000002,19.0,0.070339551292215,1.0,2.0,0.297,0.053,0.066,0.233,0.3,0.314,0.033,59.0,38.0,12.0,1.0,7.0,95.0,0.233,0.293,0.373,0.666,31.0,31.0,1.1,0.8,0.0,"3B, OF",1.0,0.56,61.0
0,Mike Siani,STL,22557,672279.0,25,249.0,231.0,165.0,66.0,0.264,16.0,0.0644,0.0,2.0,0.306,0.031,0.035,0.238,0.362,0.197,0.138,51.0,39.0,8.0,1.0,3.0,77.0,0.219,0.276,0.301,0.577,25.0,23.0,11.4,9.3,2.0,,1.0,1.0,55.0
0,Endy Rodriguez,PIT,25332,682848.0,24,363.0,321.0,237.0,85.0,0.233344,38.0,0.10413714285714283,1.0,4.0,0.311,0.061,0.075,0.254,0.296,0.286,0.027,74.0,49.0,15.0,1.0,9.0,120.0,0.23,0.317,0.366,0.683,37.0,37.0,5.0,4.0,1.0,C,1.0,1.54,81.0
0,Christian Moore,LAA,sa3025168,695681.0,22,283.0,261.0,179.0,83.0,0.29287272727272723,18.0,0.06402597402597403,0.0,3.0,0.306,0.06,0.04,0.25,0.35,0.25,0.05,55.0,38.0,9.0,1.0,7.0,89.0,0.209,0.269,0.329,0.597,29.0,28.0,5.5,4.4,1.0,2B,1.0,0.87,63.0
0,Christian Vazquez,MIN,9774,543877.0,34,290.0,272.0,208.0,65.0,0.225516,15.0,0.05348368869936034,1.0,1.0,0.314,0.043,0.067,0.263,0.297,0.284,0.045,65.0,46.0,13.0,1.0,5.0,98.0,0.239,0.283,0.352,0.635,30.0,30.0,3.5,2.7,1.0,C,1.0,0.59,64.0
0,Chase Meidroth,CWS,sa3020011,805367.0,23,262.0,223.0,173.0,50.0,0.19193529971455756,33.0,0.1245861084681256,1.0,6.0,0.305,0.05,0.058,0.247,0.364,0.244,0.036,53.0,37.0,9.0,1.0,6.0,83.0,0.237,0.349,0.358,0.707,27.0,26.0,6.5,5.0,1.0,SS,1.0,0.71,58.0
0,Coby Mayo,BAL,28312,691723.0,23,153.0,135.0,94.0,41.0,0.26949019607843133,15.0,0.09651260504201681,0.0,3.0,0.332,0.108,0.055,0.238,0.276,0.291,0.033,31.0,19.0,6.0,0.0,6.0,56.0,0.232,0.319,0.408,0.727,17.0,17.0,2.6,1.7,1.0,,1.0,1.0,34.0
0,Colson Montgomery,CWS,sa3017170,695657.0,23,410.0,356.0,237.0,120.0,0.2918144078144078,41.0,0.1009105180533752,1.0,13.0,0.312,0.078,0.057,0.241,0.286,0.272,0.066,74.0,48.0,14.0,1.0,11.0,126.0,0.207,0.311,0.347,0.659,40.0,39.0,7.3,4.8,3.0,SS,1.0,1.91,91.0
0,Connor Joe,SD,16572,656582.0,32,299.0,263.0,195.0,68.0,0.22843200000000002,31.0,0.10206602316602316,1.0,5.0,0.303,0.063,0.046,0.236,0.3,0.305,0.049,59.0,39.0,12.0,1.0,7.0,95.0,0.225,0.317,0.361,0.678,29.0,28.0,3.0,1.7,1.0,"1B, OF",1.0,0.43,66.0
0,Chas McCormick,HOU,19599,676801.0,29,413.0,370.0,265.0,106.0,0.2569,35.0,0.08514285714285713,1.0,7.0,0.333,0.089,0.061,0.244,0.272,0.266,0.068,88.0,56.0,16.0,2.0,14.0,163.0,0.239,0.315,0.409,0.724,49.0,50.0,19.1,15.1,4.0,OF,1.0,4.37,92.0
0,D.J. LeMahieu,NYY,9874,518934.0,36,322.0,287.0,221.0,67.0,0.20824399999999998,32.0,0.09955444846292946,1.0,2.0,0.313,0.062,0.068,0.253,0.415,0.173,0.03,69.0,49.0,12.0,1.0,7.0,104.0,0.241,0.32,0.362,0.682,33.0,31.0,3.0,1.6,1.0,"1B, 3B",1.0,0.79,72.0
0,Dairon Blanco,KC,19779,680118.0,31,173.0,159.0,117.0,42.0,0.2424,12.0,0.068,0.0,2.0,0.309,0.072,0.081,0.192,0.366,0.193,0.097,36.0,24.0,8.0,1.0,4.0,76.0,0.229,0.289,0.367,0.656,23.0,22.0,27.1,22.6,5.0,,1.0,1.0,38.0
0,Dane Myers,MIA,22054,667472.0,29,268.0,245.0,171.0,75.0,0.27812734082397006,17.0,0.06353130016051364,1.0,6.0,0.356,0.074,0.056,0.294,0.364,0.181,0.032,61.0,42.0,11.0,1.0,7.0,102.0,0.248,0.311,0.386,0.697,32.0,31.0,10.2,8.5,2.0,OF,1.0,1.71,60.0
0,Daulton Varsho,TOR,19918,662139.0,28,590.0,532.0,385.0,148.0,0.2509,52.0,0.08819270044398014,1.0,5.0,0.284,0.059,0.078,0.203,0.23,0.334,0.086,110.0,66.0,24.0,3.0,17.0,196.0,0.206,0.282,0.355,0.637,62.0,67.0,13.0,10.2,3.0,OF,1.0,4.88,131.0
0,David Fry,CLE,24934,681807.0,29,180.0,158.0,118.0,41.0,0.2267,17.0,0.09687630834512023,0.0,4.0,0.323,0.085,0.066,0.266,0.265,0.284,0.034,38.0,23.0,9.0,1.0,6.0,66.0,0.241,0.332,0.408,0.739,21.0,21.0,2.5,2.0,0.0,,1.0,1.0,40.0
0,David Peralta,,,444482.0,37,248.0,229.0,179.0,50.0,0.20341938250428815,17.0,0.06695186307909984,1.0,1.0,0.313,0.06451612903225806,0.07407407407407407,0.27001194743130225,0.33930704898446834,0.21983273596176822,0.03225806451612903,56.0,38.0,12.0,1.0,5.0,85.0,0.245,0.299,0.372,0.671,26.0,25.0,1.7,0.9,1.0,,1.0,1.0,55.0
0,Davis Schneider,TOR,23565,676914.0,26,222.0,193.0,126.0,68.0,0.3045999999999999,25.0,0.11109714285714287,1.0,3.0,0.317,0.124,0.072,0.221,0.21,0.337,0.036,40.0,21.0,10.0,1.0,8.0,77.0,0.207,0.306,0.389,0.696,24.0,23.0,2.7,2.3,0.0,,1.0,1.0,49.0
0,Derek Hill,MIA,16947,656537.0,29,256.0,241.0,169.0,73.0,0.2864,12.0,0.046571428571428576,0.0,2.0,0.321,0.066,0.046,0.255,0.324,0.211,0.099,54.0,38.0,9.0,1.0,6.0,88.0,0.224,0.265,0.346,0.612,27.0,26.0,7.2,5.7,2.0,OF,1.0,0.9,57.0
0,Deyvison De Los Santos,MIA,sa3015168,691277.0,21,352.0,332.0,233.0,100.0,0.2826616541353383,17.0,0.04707572502685285,1.0,3.0,0.32,0.097,0.071,0.201,0.364,0.227,0.041,75.0,45.0,15.0,1.0,13.0,132.0,0.225,0.267,0.397,0.664,41.0,40.0,2.2,1.6,1.0,1B,1.0,1.9,78.0
0,Dillon Dingler,DET,27464,693307.0,26,237.0,218.0,148.0,70.0,0.29724137931034483,12.0,0.05113300492610838,1.0,6.0,0.34,0.107,0.063,0.26,0.267,0.274,0.03,50.0,31.0,10.0,1.0,9.0,91.0,0.231,0.289,0.408,0.697,27.0,27.0,2.9,2.4,0.0,,1.0,1.0,53.0
0,Donovan Solano,SEA,8623,456781.0,37,356.0,319.0,238.0,82.0,0.23029199999999997,28.0,0.07820957086391869,1.0,8.0,0.34,0.052,0.073,0.301,0.311,0.229,0.035,81.0,58.0,16.0,1.0,6.0,117.0,0.253,0.327,0.363,0.69,37.0,36.0,3.1,2.0,1.0,"1B, 3B",1.0,1.12,79.0
0,Drew Romo,COL,27763,691011.0,23,212.0,198.0,136.0,62.0,0.29446540880503147,11.0,0.052991913746630724,0.0,2.0,0.32,0.061,0.058,0.264,0.304,0.264,0.049,44.0,29.0,8.0,1.0,5.0,69.0,0.22,0.269,0.348,0.617,22.0,21.0,2.4,1.4,1.0,,1.0,1.0,47.0
0,Dylan Moore,SEA,18042,664238.0,32,372.0,319.0,211.0,109.0,0.292308,42.0,0.11360190947666196,1.0,10.0,0.3,0.101,0.064,0.211,0.237,0.334,0.053,63.0,37.0,14.0,1.0,11.0,126.0,0.199,0.31,0.353,0.662,42.0,36.0,22.7,18.1,5.0,"2B, 3B, SS, OF",1.0,3.3,83.0
0,Edgar Quero,CWS,sa3015239,700337.0,21,172.0,150.0,116.0,35.0,0.20128337236533952,16.0,0.09498494479759115,0.0,5.0,0.339,0.086,0.052,0.277,0.362,0.171,0.052,39.0,27.0,7.0,0.0,5.0,63.0,0.262,0.351,0.422,0.774,20.0,20.0,1.4,0.7,1.0,,1.0,1.0,38.0
0,Edmundo Sosa,PHI,17022,624641.0,29,190.0,175.0,129.0,46.0,0.24409999999999998,8.0,0.04057142857142857,0.0,7.0,0.329,0.08,0.06,0.237,0.316,0.258,0.049,42.0,27.0,9.0,1.0,6.0,73.0,0.242,0.301,0.407,0.708,22.0,22.0,3.8,3.0,1.0,,1.0,1.0,42.0
0,Edouard Julien,MIN,27534,666397.0,25,314.0,273.0,174.0,99.0,0.3156,39.0,0.12355142857142858,1.0,2.0,0.347,0.105,0.074,0.236,0.35,0.2,0.035,60.0,37.0,12.0,1.0,10.0,110.0,0.222,0.322,0.383,0.705,36.0,33.0,6.1,5.8,0.0,2B,1.0,1.86,70.0
0,Eguy Rosario,SD,19964,666703.0,25,226.0,211.0,145.0,66.0,0.2948936170212766,11.0,0.04966565349544073,1.0,3.0,0.314,0.079,0.052,0.236,0.319,0.265,0.051,46.0,30.0,8.0,1.0,7.0,80.0,0.216,0.263,0.362,0.625,26.0,25.0,7.7,5.8,2.0,,1.0,1.0,50.0
0,Elias Diaz,SD,11680,553869.0,34,320.0,297.0,227.0,70.0,0.22002,20.0,0.06350323342563935,1.0,2.0,0.317,0.058,0.048,0.259,0.357,0.232,0.046,72.0,50.0,13.0,1.0,8.0,112.0,0.243,0.295,0.374,0.669,33.0,33.0,1.3,1.2,0.0,C,1.0,0.93,71.0
0,Carson Kelly,CHC,13620,608348.0,30,292.0,264.0,205.0,60.0,0.2049,24.0,0.08171428571428571,1.0,4.0,0.303,0.065,0.067,0.24,0.304,0.284,0.04,62.0,41.0,12.0,1.0,8.0,101.0,0.235,0.308,0.38,0.687,32.0,31.0,2.3,1.6,1.0,C,1.0,0.88,65.0
0,Eloy Jimenez,TB,17484,650391.0,28,221.0,204.0,161.0,44.0,0.1983,15.0,0.06704924991476303,1.0,1.0,0.315,0.084,0.049,0.223,0.415,0.196,0.033,51.0,34.0,10.0,0.0,7.0,84.0,0.248,0.302,0.403,0.706,18.0,19.0,2.1,1.9,0.0,,1.0,1.0,49.0
0,Javier Baez,DET,12979,595879.0,32,327.0,305.0,229.0,77.0,0.236736,16.0,0.048975700615174304,1.0,5.0,0.299,0.068,0.066,0.21,0.378,0.242,0.036,68.0,45.0,13.0,1.0,9.0,117.0,0.224,0.273,0.36,0.633,36.0,36.0,8.6,7.6,1.0,SS,1.0,1.9,73.0
0,Javier Sanoja,MIA,28253,691594.0,22,181.0,169.0,150.0,19.0,0.10756067316209034,11.0,0.061536125521953686,0.0,0.0,0.291,0.039,0.038,0.244,0.366,0.259,0.054,44.0,33.0,7.0,1.0,3.0,65.0,0.258,0.306,0.367,0.673,20.0,19.0,6.4,4.4,2.0,,1.0,1.0,40.0
